university_id,year,source,total_students,students_per_staff,international_student_percentage,international_student_is_true_percentage,international_student_score_qs,faculty_student_score_qs
U03823,2023,WUR_2023,7087.0,19.6,1.0,True,,
U03824,2023,WUR_2023,17613.0,15.4,6.0,True,,
U03825,2023,WUR_2023,37205.0,16.0,1.0,True,,
U03826,2023,WUR_2023,5713.0,23.6,0.0,True,,
U03827,2023,WUR_2023,25532.0,26.0,11.0,True,,
U03828,2023,WUR_2023,28085.0,10.1,8.0,True,,
U03829,2023,WUR_2023,22676.0,15.8,5.0,True,,
U03830,2023,WUR_2023,32095.0,14.5,6.0,True,,
U03831,2023,WUR_2023,7545.0,13.4,3.0,True,,
U03832,2023,WUR_2023,20598.0,23.9,0.0,True,,
U03833,2023,WUR_2023,17530.0,20.1,1.0,True,,
U03834,2023,WUR_2023,112677.0,88.2,1.0,True,,
U03835,2023,WUR_2023,4872.0,7.9,7.0,True,,
U03836,2023,WUR_2023,2784.0,6.1,3.0,True,,
U03837,2023,WUR_2023,10573.0,25.7,5.0,True,,
U03838,2023,WUR_2023,20240.0,12.7,3.0,True,,
U03839,2023,WUR_2023,1323.0,2.9,1.0,True,,
U03840,2023,WUR_2023,26142.0,7.7,2.0,True,,
U03841,2023,WUR_2023,44434.0,32.7,3.0,True,,
U03842,2023,WUR_2023,9405.0,18.9,3.0,True,,
U03843,2023,WUR_2023,9048.0,13.2,6.0,True,,
U03844,2023,WUR_2023,71311.0,15.2,5.0,True,,
U03845,2023,WUR_2023,38437.0,21.5,0.0,True,,
U03846,2023,WUR_2023,6379.0,21.3,6.0,True,,
U03847,2023,WUR_2023,12418.0,20.7,0.0,True,,
U03848,2023,WUR_2023,56419.0,30.2,3.0,True,,
U03849,2023,WUR_2023,17434.0,17.5,1.0,True,,
U03850,2023,WUR_2023,10092.0,17.1,5.0,True,,
U03851,2023,WUR_2023,9918.0,17.3,1.0,True,,
U03852,2023,WUR_2023,47468.0,25.2,0.0,True,,
U03853,2023,WUR_2023,2904.0,9.5,6.0,True,,
U03854,2023,WUR_2023,15331.0,14.3,4.0,True,,
U03855,2023,WUR_2023,14642.0,16.8,6.0,True,,
U03856,2023,WUR_2023,45737.0,15.2,1.0,True,,
U03857,2023,WUR_2023,11042.0,16.2,3.0,True,,
U03858,2023,WUR_2023,10838.0,23.4,1.0,True,,
U03859,2023,WUR_2023,18672.0,16.8,9.0,True,,
U03860,2023,WUR_2023,28962.0,9.9,1.0,True,,
U03861,2023,WUR_2023,9782.0,7.1,4.0,True,,
U03862,2023,WUR_2023,11343.0,20.4,3.0,True,,
U03863,2023,WUR_2023,6326.0,26.5,1.0,True,,
U03864,2023,WUR_2023,10435.0,18.0,15.0,True,,
U03865,2023,WUR_2023,21073.0,27.3,3.0,True,,
U03866,2023,WUR_2023,17219.0,14.2,5.0,True,,
U03867,2023,WUR_2023,3969.0,16.9,1.0,True,,
U03868,2023,WUR_2023,12380.0,21.2,1.0,True,,
U03869,2023,WUR_2023,28112.0,17.1,2.0,True,,
U03870,2023,WUR_2023,4980.0,28.6,0.0,True,,
U03871,2023,WUR_2023,12941.0,14.9,3.0,True,,
U03872,2023,WUR_2023,11751.0,13.2,2.0,True,,
U03873,2023,WUR_2023,22230.0,37.0,4.0,True,,
U03874,2023,WUR_2023,56233.0,17.6,3.0,True,,
U03875,2023,WUR_2023,9204.0,13.3,2.0,True,,
U03876,2023,WUR_2023,12721.0,6.6,0.0,True,,
U03877,2023,WUR_2023,4662.0,15.4,6.0,True,,
U03878,2023,WUR_2023,50212.0,36.2,4.0,True,,
U03879,2023,WUR_2023,16706.0,22.2,1.0,True,,
U03880,2023,WUR_2023,23475.0,13.4,1.0,True,,
U03881,2023,WUR_2023,25511.0,13.7,1.0,True,,
U03882,2023,WUR_2023,14637.0,18.4,1.0,True,,
U03883,2023,WUR_2023,33621.0,13.4,0.0,True,,
U03884,2023,WUR_2023,37879.0,14.7,0.0,True,,
U03885,2023,WUR_2023,27242.0,13.7,1.0,True,,
U03886,2023,WUR_2023,20314.0,15.4,1.0,True,,
U03887,2023,WUR_2023,25748.0,13.6,1.0,True,,
U03888,2023,WUR_2023,16436.0,13.3,2.0,True,,
U03889,2023,WUR_2023,22405.0,30.0,3.0,True,,
U03890,2023,WUR_2023,13626.0,38.4,2.0,True,,
U03891,2023,WUR_2023,11053.0,22.0,1.0,True,,
U03892,2023,WUR_2023,31697.0,14.2,2.0,True,,
U03893,2023,WUR_2023,13152.0,12.8,1.0,True,,
U03894,2023,WUR_2023,38089.0,8.1,4.0,True,,
U03895,2023,WUR_2023,41358.0,20.6,3.0,True,,
U03896,2023,WUR_2023,22885.0,18.8,3.0,True,,
U03897,2023,WUR_2023,11276.0,19.4,0.0,True,,
U03898,2023,WUR_2023,20972.0,15.3,1.0,True,,
U03899,2023,WUR_2023,12996.0,12.3,3.0,True,,
U03900,2023,WUR_2023,33601.0,14.6,1.0,True,,
U03901,2023,WUR_2023,16647.0,27.9,7.0,True,,
U03902,2023,WUR_2023,124623.0,36.0,2.0,True,,
U03903,2023,WUR_2023,13633.0,21.2,13.0,True,,
U03904,2023,WUR_2023,30300.0,39.2,4.0,True,,
U03905,2023,WUR_2023,6390.0,12.3,3.0,True,,
U03906,2023,WUR_2023,40901.0,34.8,1.0,True,,
U03907,2023,WUR_2023,13210.0,17.3,3.0,True,,
U03908,2023,WUR_2023,1724.0,14.1,0.0,True,,
U03909,2023,WUR_2023,45009.0,49.0,1.0,True,,
U03910,2023,WUR_2023,16756.0,24.7,4.0,True,,
U03911,2023,WUR_2023,24332.0,20.4,11.0,True,,
U03912,2023,WUR_2023,5683.0,16.1,0.0,True,,
U03913,2023,WUR_2023,11741.0,17.6,4.0,True,,
U03914,2023,WUR_2023,19522.0,15.5,2.0,True,,
U03915,2023,WUR_2023,6369.0,9.9,2.0,True,,
U03916,2023,WUR_2023,1090.0,2.2,2.0,True,,
U03917,2023,WUR_2023,22104.0,22.0,3.0,True,,
U03918,2023,WUR_2023,47263.0,41.8,22.0,True,,
U03919,2023,WUR_2023,12607.0,19.0,4.0,True,,
U03920,2023,WUR_2023,8605.0,5.2,1.0,True,,
U03921,2023,WUR_2023,2593.0,20.3,2.0,True,,
U03922,2023,WUR_2023,10457.0,17.7,0.0,True,,
U03923,2023,WUR_2023,7172.0,13.3,11.0,True,,
U03924,2023,WUR_2023,21180.0,11.2,1.0,True,,
U03925,2023,WUR_2023,17291.0,39.2,0.0,True,,
U03926,2023,WUR_2023,35888.0,13.8,6.0,True,,
U03927,2023,WUR_2023,8787.0,20.1,3.0,True,,
U03928,2023,WUR_2023,13956.0,17.9,7.0,True,,
U03929,2023,WUR_2023,59709.0,21.1,1.0,True,,
U03930,2023,WUR_2023,7125.0,8.4,4.0,True,,
U03931,2023,WUR_2023,4514.0,19.5,2.0,True,,
U03932,2023,WUR_2023,88644.0,43.3,3.0,True,,
U03933,2023,WUR_2023,19203.0,9.6,2.0,True,,
U03934,2023,WUR_2023,7970.0,21.4,10.0,True,,
U03935,2023,WUR_2023,2189.0,11.1,12.0,True,,
U03936,2023,WUR_2023,4514.0,7.5,4.0,True,,
U03937,2023,WUR_2023,7294.0,23.2,5.0,True,,
U03938,2023,WUR_2023,8650.0,15.4,4.0,True,,
U03939,2023,WUR_2023,66141.0,56.9,5.0,True,,
U03940,2023,WUR_2023,10008.0,17.8,8.0,True,,
U03941,2023,WUR_2023,16276.0,16.1,5.0,True,,
U03942,2023,WUR_2023,19684.0,13.0,4.0,True,,
U03943,2023,WUR_2023,43108.0,11.4,1.0,True,,
U03944,2023,WUR_2023,15940.0,19.1,2.0,True,,
U03945,2023,WUR_2023,37861.0,19.1,3.0,True,,
U03946,2023,WUR_2023,13991.0,19.0,1.0,True,,
U03947,2023,WUR_2023,29939.0,23.3,0.0,True,,
U03948,2023,WUR_2023,9522.0,12.1,1.0,True,,
U03949,2023,WUR_2023,5604.0,14.5,7.0,True,,
U03950,2023,WUR_2023,25775.0,19.2,1.0,True,,
U03951,2023,WUR_2023,34972.0,37.4,17.0,True,,
U03952,2023,WUR_2023,14186.0,14.5,14.0,True,,
U03953,2023,WUR_2023,5070.0,21.3,3.0,True,,
U03954,2023,WUR_2023,25644.0,7.8,1.0,True,,
U03955,2023,WUR_2023,17703.0,26.6,1.0,True,,
U03956,2023,WUR_2023,7495.0,6.0,14.0,True,,
U03957,2023,WUR_2023,42159.0,10.2,6.0,True,,
U03958,2023,WUR_2023,7534.0,9.9,2.0,True,,
U03959,2023,WUR_2023,6577.0,9.9,3.0,True,,
U03960,2023,WUR_2023,7906.0,11.3,6.0,True,,
U03961,2023,WUR_2023,1908.0,1.4,0.0,True,,
U03962,2023,WUR_2023,23419.0,22.5,2.0,True,,
U03963,2023,WUR_2023,1299.0,3.2,0.0,True,,
U03964,2023,WUR_2023,9945.0,13.8,1.0,True,,
U03965,2023,WUR_2023,12971.0,12.1,5.0,True,,
U03966,2023,WUR_2023,36084.0,19.6,7.0,True,,
U03967,2023,WUR_2023,15415.0,13.7,1.0,True,,
U03968,2023,WUR_2023,29118.0,12.9,2.0,True,,
U03969,2023,WUR_2023,5501.0,16.8,0.0,True,,
U03970,2023,WUR_2023,14509.0,23.8,1.0,True,,
U03971,2023,WUR_2023,15096.0,25.6,4.0,True,,
U03972,2023,WUR_2023,9060.0,38.1,0.0,True,,
U03973,2023,WUR_2023,25884.0,9.7,2.0,True,,
U03974,2023,WUR_2023,1160.0,3.1,3.0,True,,
U03975,2023,WUR_2023,3662.0,1.6,0.0,True,,
U03976,2023,WUR_2023,22490.0,6.5,6.0,True,,
U03977,2023,WUR_2023,16698.0,24.0,29.0,True,,
U03978,2023,WUR_2023,25602.0,13.4,2.0,True,,
U03979,2023,WUR_2023,46881.0,17.4,1.0,True,,
U03980,2023,WUR_2023,7248.0,14.6,0.0,True,,
U03981,2023,WUR_2023,10050.0,17.5,13.0,True,,
U03982,2023,WUR_2023,11372.0,12.5,1.0,True,,
U03983,2023,WUR_2023,9758.0,30.2,3.0,True,,
U03984,2023,WUR_2023,17968.0,18.4,0.0,True,,
U03985,2023,WUR_2023,4269.0,15.9,21.0,True,,
U03986,2023,WUR_2023,3189.0,19.4,23.0,True,,
U03987,2023,WUR_2023,22937.0,15.9,5.0,True,,
U03988,2023,WUR_2023,31639.0,19.3,1.0,True,,
U03989,2023,WUR_2023,4028.0,15.0,1.0,True,,
U03990,2023,WUR_2023,30995.0,11.7,1.0,True,,
U03991,2023,WUR_2023,10070.0,10.7,9.0,True,,
U03992,2023,WUR_2023,4822.0,12.8,1.0,True,,
U03993,2023,WUR_2023,5421.0,13.4,0.0,True,,
U03994,2023,WUR_2023,19358.0,14.6,11.0,True,,
U03995,2023,WUR_2023,2595.0,10.5,8.0,True,,
U03996,2023,WUR_2023,8988.0,12.0,3.0,True,,
U03997,2023,WUR_2023,2033.0,10.6,14.0,True,,
U03998,2023,WUR_2023,45862.0,39.6,2.0,True,,
U03999,2023,WUR_2023,26825.0,11.1,2.0,True,,
U04000,2023,WUR_2023,3373.0,9.8,10.0,True,,
U04001,2023,WUR_2023,27135.0,26.7,41.0,True,,
U04002,2023,WUR_2023,9529.0,18.2,0.0,True,,
U04003,2023,WUR_2023,21654.0,33.6,2.0,True,,
U04004,2023,WUR_2023,15498.0,16.4,6.0,True,,
U04005,2023,WUR_2023,5643.0,18.5,7.0,True,,
U04006,2023,WUR_2023,21780.0,11.2,8.0,True,,
U04007,2023,WUR_2023,8568.0,13.6,2.0,True,,
U04008,2023,WUR_2023,11407.0,27.8,1.0,True,,
U04009,2023,WUR_2023,7072.0,11.7,1.0,True,,
U04010,2023,WUR_2023,4882.0,16.6,3.0,True,,
U04011,2023,WUR_2023,7891.0,33.6,1.0,True,,
U04012,2023,WUR_2023,7351.0,17.1,4.0,True,,
U04013,2023,WUR_2023,22221.0,16.0,1.0,True,,
U04014,2023,WUR_2023,32981.0,21.9,1.0,True,,
U04015,2023,WUR_2023,13796.0,20.3,3.0,True,,
U04016,2023,WUR_2023,8684.0,8.8,2.0,True,,
U04017,2023,WUR_2023,4604.0,6.1,5.0,True,,
U04018,2023,WUR_2023,14448.0,30.3,2.0,True,,
U04019,2023,WUR_2023,11353.0,10.9,1.0,True,,
U04020,2023,WUR_2023,9611.0,23.5,0.0,True,,
U04021,2023,WUR_2023,4698.0,10.9,1.0,True,,
U04022,2023,WUR_2023,40203.0,20.2,1.0,True,,
U04023,2023,WUR_2023,5016.0,10.5,4.0,True,,
U04024,2023,WUR_2023,21377.0,25.7,8.0,True,,
U04025,2023,WUR_2023,10128.0,23.6,2.0,True,,
U04026,2023,WUR_2023,24372.0,11.7,2.0,True,,
U04027,2023,WUR_2023,15770.0,11.5,1.0,True,,
U04028,2023,WUR_2023,36107.0,15.4,2.0,True,,
U04029,2023,WUR_2023,28202.0,29.2,0.0,True,,
U04030,2023,WUR_2023,18446.0,14.7,0.0,True,,
U04031,2023,WUR_2023,66282.0,22.4,3.0,True,,
U04032,2023,WUR_2023,41841.0,14.2,1.0,True,,
U04033,2023,WUR_2023,13172.0,13.0,2.0,True,,
U04034,2023,WUR_2023,41381.0,24.4,2.0,True,,
U04035,2023,WUR_2023,6417.0,10.6,4.0,True,,
U04036,2023,WUR_2023,12343.0,24.8,1.0,True,,
U04037,2023,WUR_2023,33049.0,23.1,0.0,True,,
U04038,2023,WUR_2023,30076.0,20.4,1.0,True,,
U04039,2023,WUR_2023,24348.0,23.5,3.0,True,,
U04040,2023,WUR_2023,50116.0,12.3,1.0,True,,
U04041,2023,WUR_2023,30800.0,21.8,1.0,True,,
U04042,2023,WUR_2023,42787.0,25.3,9.0,True,,
U04043,2023,WUR_2023,8865.0,17.8,0.0,True,,
U04044,2023,WUR_2023,13554.0,25.8,0.0,True,,
U04045,2023,WUR_2023,18436.0,16.6,0.0,True,,
U04046,2023,WUR_2023,40533.0,22.4,2.0,True,,
U04047,2023,WUR_2023,9895.0,24.3,2.0,True,,
U04048,2023,WUR_2023,23216.0,23.3,5.0,True,,
U04049,2023,WUR_2023,9128.0,16.8,2.0,True,,
U04050,2023,WUR_2023,25954.0,35.3,4.0,True,,
U04051,2023,WUR_2023,13665.0,9.6,0.0,True,,
U04052,2023,WUR_2023,10065.0,21.8,6.0,True,,
U04053,2023,WUR_2023,16350.0,14.0,5.0,True,,
U04054,2023,WUR_2023,37385.0,24.8,0.0,True,,
U04055,2023,WUR_2023,31401.0,17.3,2.0,True,,
U04056,2023,WUR_2023,1338.0,1.2,0.0,True,,
U04057,2023,WUR_2023,49511.0,50.4,8.0,True,,
U04058,2023,WUR_2023,12770.0,16.6,21.0,True,,
U04059,2023,WUR_2023,14164.0,23.8,2.0,True,,
U04060,2023,WUR_2023,13773.0,18.7,3.0,True,,
U04061,2023,WUR_2023,30822.0,19.6,3.0,True,,
U04062,2023,WUR_2023,6910.0,23.0,0.0,True,,
U04063,2023,WUR_2023,19442.0,12.6,0.0,True,,
U04064,2023,WUR_2023,10540.0,9.0,0.0,True,,
U04065,2023,WUR_2023,17038.0,25.9,0.0,True,,
U04066,2023,WUR_2023,4882.0,13.6,1.0,True,,
U04067,2023,WUR_2023,11992.0,20.5,0.0,True,,
U04068,2023,WUR_2023,6395.0,11.0,0.0,True,,
U04069,2023,WUR_2023,8596.0,17.1,1.0,True,,
U04070,2023,WUR_2023,32222.0,16.2,0.0,True,,
U04071,2023,WUR_2023,26142.0,15.6,1.0,True,,
U04072,2023,WUR_2023,15453.0,17.1,1.0,True,,
U04073,2023,WUR_2023,43211.0,16.3,0.0,True,,
U04074,2023,WUR_2023,36815.0,14.3,0.0,True,,
U04075,2023,WUR_2023,23242.0,17.1,0.0,True,,
U04076,2023,WUR_2023,34356.0,14.2,1.0,True,,
U04077,2023,WUR_2023,52000.0,24.6,0.0,True,,
U04078,2023,WUR_2023,20185.0,16.0,0.0,True,,
U04079,2023,WUR_2023,6750.0,10.0,0.0,True,,
U04080,2023,WUR_2023,20874.0,22.7,8.0,True,,
U04081,2023,WUR_2023,10708.0,13.2,0.0,True,,
U04082,2023,WUR_2023,70979.0,21.1,0.0,True,,
U04083,2023,WUR_2023,36423.0,22.2,1.0,True,,
U04084,2023,WUR_2023,4902.0,8.0,5.0,True,,
U04085,2023,WUR_2023,19637.0,9.5,1.0,True,,
U04086,2023,WUR_2023,33225.0,38.0,11.0,True,,
U04087,2023,WUR_2023,8752.0,14.0,11.0,True,,
U04088,2023,WUR_2023,13884.0,21.0,9.0,True,,
U04089,2023,WUR_2023,22094.0,14.1,1.0,True,,
U04090,2023,WUR_2023,9605.0,10.8,27.0,True,,
U04091,2023,WUR_2023,138372.0,17.8,0.0,True,,
U04092,2023,WUR_2023,29558.0,20.9,1.0,True,,
U04093,2023,WUR_2023,47480.0,51.8,2.0,True,,
U04094,2023,WUR_2023,15002.0,8.6,4.0,True,,
U04095,2023,WUR_2023,19311.0,6.8,1.0,True,,
U04096,2023,WUR_2023,6592.0,12.7,3.0,True,,
U04097,2023,WUR_2023,7863.0,14.8,3.0,True,,
U04098,2023,WUR_2023,20708.0,13.8,1.0,True,,
U04099,2023,WUR_2023,30348.0,19.2,2.0,True,,
U04100,2023,WUR_2023,11691.0,27.5,16.0,True,,
U04101,2023,WUR_2023,24392.0,28.2,4.0,True,,
U04102,2023,WUR_2023,5305.0,13.1,4.0,True,,
U04103,2023,WUR_2023,7966.0,18.1,3.0,True,,
U04104,2023,WUR_2023,17457.0,14.8,4.0,True,,
U04105,2023,WUR_2023,30335.0,12.3,3.0,True,,
U04106,2023,WUR_2023,34824.0,25.8,4.0,True,,
U04107,2023,WUR_2023,27790.0,46.2,2.0,True,,
U04108,2023,WUR_2023,67200.0,45.7,3.0,True,,
U04109,2023,WUR_2023,5480.0,8.2,1.0,True,,
U04110,2023,WUR_2023,6317.0,17.5,1.0,True,,
U04111,2023,WUR_2023,12110.0,21.1,2.0,True,,
U04112,2023,WUR_2023,25953.0,53.1,0.0,True,,
U04113,2023,WUR_2023,3891.0,24.9,4.0,True,,
U04114,2023,WUR_2023,22273.0,16.7,8.0,True,,
U04115,2023,WUR_2023,10561.0,23.7,5.0,True,,
U04116,2023,WUR_2023,27482.0,27.3,0.0,True,,
U04117,2023,WUR_2023,37351.0,30.0,1.0,True,,
U04118,2023,WUR_2023,6576.0,23.9,1.0,True,,
U04119,2023,WUR_2023,18263.0,12.6,9.0,True,,
U04120,2023,WUR_2023,6987.0,14.2,8.0,True,,
U04121,2023,WUR_2023,10267.0,7.6,5.0,True,,
U04122,2023,WUR_2023,15043.0,30.3,1.0,True,,
U04123,2023,WUR_2023,32336.0,22.2,1.0,True,,
U04124,2023,WUR_2023,18024.0,21.7,10.0,True,,
U04125,2023,WUR_2023,5456.0,7.5,3.0,True,,
U04126,2023,WUR_2023,38267.0,19.4,1.0,True,,
U04127,2023,WUR_2023,16793.0,24.3,2.0,True,,
U04128,2023,WUR_2023,60460.0,15.9,0.0,True,,
U04129,2023,WUR_2023,41107.0,18.1,0.0,True,,
U04130,2023,WUR_2023,3397.0,20.3,6.0,True,,
U04131,2023,WUR_2023,8515.0,23.2,4.0,True,,
U04132,2023,WUR_2023,12059.0,26.3,3.0,True,,
U04133,2023,WUR_2023,5773.0,14.6,11.0,True,,
U04134,2023,WUR_2023,167063.0,16.2,1.0,True,,
U04135,2023,WUR_2023,11134.0,19.0,1.0,True,,
U04136,2023,WUR_2023,5476.0,23.0,2.0,True,,
U04137,2023,WUR_2023,5741.0,24.0,4.0,True,,
U04138,2023,WUR_2023,28128.0,28.2,2.0,True,,
U04139,2023,WUR_2023,7418.0,20.7,1.0,True,,
U04140,2023,WUR_2023,33509.0,15.7,0.0,True,,
U04141,2023,WUR_2023,79285.0,25.4,1.0,True,,
U04142,2023,WUR_2023,17620.0,10.4,0.0,True,,
U04143,2023,WUR_2023,2743.0,14.9,6.0,True,,
U04144,2023,WUR_2023,5433.0,8.5,2.0,True,,
U04145,2023,WUR_2023,33798.0,16.0,15.0,True,,
U04146,2023,WUR_2023,7160.0,30.3,1.0,True,,
U04147,2023,WUR_2023,3094.0,5.5,1.0,True,,
U04148,2023,WUR_2023,18344.0,12.7,6.0,True,,
U04149,2023,WUR_2023,11671.0,24.7,0.0,True,,
U04150,2023,WUR_2023,454155.0,124.7,1.0,True,,
U04151,2023,WUR_2023,32037.0,15.4,0.0,True,,
U04152,2023,WUR_2023,18556.0,17.0,0.0,True,,
U04153,2023,WUR_2023,30287.0,24.4,4.0,True,,
U04154,2023,WUR_2023,13081.0,21.5,2.0,True,,
U04155,2023,WUR_2023,39142.0,34.0,0.0,True,,
U04156,2023,WUR_2023,13700.0,28.1,27.0,True,,
U04157,2023,WUR_2023,8594.0,15.3,0.0,True,,
U04158,2023,WUR_2023,13468.0,19.2,4.0,True,,
U04159,2023,WUR_2023,5953.0,15.4,0.0,True,,
U04160,2023,WUR_2023,15692.0,27.7,2.0,True,,
U04161,2023,WUR_2023,11259.0,12.1,1.0,True,,
U04162,2023,WUR_2023,12123.0,15.5,2.0,True,,
U04163,2023,WUR_2023,19858.0,10.4,0.0,True,,
U04164,2023,WUR_2023,19115.0,6.9,1.0,True,,
U04165,2023,WUR_2023,9092.0,17.7,12.0,True,,
U04166,2023,WUR_2023,6055.0,7.7,3.0,True,,
U04167,2023,WUR_2023,9926.0,14.2,4.0,True,,
U04168,2023,WUR_2023,3125.0,11.9,3.0,True,,
U04169,2023,WUR_2023,38707.0,21.2,1.0,True,,
U04170,2023,WUR_2023,9109.0,20.3,1.0,True,,
U04171,2023,WUR_2023,44942.0,34.8,4.0,True,,
U04172,2023,WUR_2023,35026.0,25.6,1.0,True,,
U04173,2023,WUR_2023,13402.0,11.8,12.0,True,,
U04174,2023,WUR_2023,26673.0,19.6,0.0,True,,
U04175,2023,WUR_2023,8453.0,9.1,1.0,True,,
U04176,2023,WUR_2023,6887.0,9.4,1.0,True,,
U04177,2023,WUR_2023,6724.0,8.7,0.0,True,,
U04178,2023,WUR_2023,51567.0,33.4,1.0,True,,
U04179,2023,WUR_2023,10339.0,11.6,9.0,True,,
U04180,2023,WUR_2023,33484.0,12.8,1.0,True,,
U04181,2023,WUR_2023,60563.0,16.0,1.0,True,,
U04182,2023,WUR_2023,10629.0,12.3,1.0,True,,
U04183,2023,WUR_2023,12907.0,32.7,1.0,True,,
U04184,2023,WUR_2023,7415.0,15.5,2.0,True,,
U04185,2023,WUR_2023,9846.0,28.5,3.0,True,,
U04186,2023,WUR_2023,3853.0,18.9,1.0,True,,
U04187,2023,WUR_2023,5995.0,8.1,2.0,True,,
U04188,2023,WUR_2023,30465.0,24.2,6.0,True,,
U04189,2023,WUR_2023,16418.0,12.8,2.0,True,,
U04190,2023,WUR_2023,20902.0,38.1,11.0,True,,
U04191,2023,WUR_2023,4829.0,14.1,4.0,True,,
U04192,2023,WUR_2023,16371.0,18.3,2.0,True,,
U04193,2023,WUR_2023,20523.0,17.0,3.0,True,,
U04194,2023,WUR_2023,75704.0,21.7,1.0,True,,
U04195,2023,WUR_2023,11087.0,14.4,10.0,True,,
U04196,2023,WUR_2023,8553.0,13.3,1.0,True,,
U04197,2023,WUR_2023,34530.0,33.6,0.0,True,,
U04198,2023,WUR_2023,14527.0,24.6,6.0,True,,
U04199,2023,WUR_2023,38649.0,13.2,1.0,True,,
U04200,2023,WUR_2023,17038.0,28.2,5.0,True,,
U04201,2023,WUR_2023,28319.0,25.4,8.0,True,,
U04202,2023,WUR_2023,24493.0,19.3,1.0,True,,
U04203,2023,WUR_2023,2509.0,20.1,9.0,True,,
U04204,2023,WUR_2023,4010.0,21.7,22.0,True,,
U04205,2023,WUR_2023,17840.0,70.0,0.0,True,,
U04206,2023,WUR_2023,615.0,15.4,43.0,True,,
U04207,2023,WUR_2023,9085.0,11.1,1.0,True,,
U04208,2023,WUR_2023,1356.0,2.3,1.0,True,,
U04209,2023,WUR_2023,2879.0,14.3,1.0,True,,
U04210,2023,WUR_2023,3302.0,15.2,1.0,True,,
U04211,2023,WUR_2023,6404.0,15.2,0.0,True,,
U04212,2023,WUR_2023,2793.0,16.4,0.0,True,,
U04213,2023,WUR_2023,317.0,22.6,5.0,True,,
U04214,2023,WUR_2023,1826.0,8.5,1.0,True,,
U04215,2023,WUR_2023,10026.0,20.7,0.0,True,,
U04216,2023,WUR_2023,11000.0,51.2,0.0,True,,
U04217,2023,WUR_2023,12962.0,16.8,0.0,True,,
U04218,2023,WUR_2023,4192.0,11.8,57.0,True,,
U04219,2023,WUR_2023,4309.0,16.0,0.0,True,,
U04220,2023,WUR_2023,17080.0,65.9,0.0,True,,
U04221,2023,WUR_2023,16150.0,22.2,0.0,True,,
U04222,2023,WUR_2023,2302.0,26.5,0.0,True,,
U04223,2023,WUR_2023,3614.0,12.9,6.0,True,,
U04224,2023,WUR_2023,7206.0,16.9,0.0,True,,
U04225,2023,WUR_2023,6000.0,17.6,1.0,True,,
U04226,2023,WUR_2023,4538.0,30.9,0.0,True,,
U04227,2023,WUR_2023,9698.0,20.8,0.0,True,,
U04228,2023,WUR_2023,15591.0,23.1,0.0,True,,
U04229,2023,WUR_2023,5716.0,6.2,0.0,True,,
U04230,2023,WUR_2023,6454.0,40.6,0.0,True,,
U04231,2023,WUR_2023,12170.0,12.3,6.0,True,,
U04232,2023,WUR_2023,8204.0,13.7,47.0,True,,
U04233,2023,WUR_2023,10738.0,26.6,0.0,True,,
U04234,2023,WUR_2023,1685.0,17.9,26.0,True,,
U04235,2023,WUR_2023,1100.0,10.1,2.0,True,,
U04236,2023,WUR_2023,5695.0,14.8,2.0,True,,
U04237,2023,WUR_2023,2160.0,12.6,0.0,True,,
U04238,2023,WUR_2023,2971.0,12.5,0.0,True,,
U04239,2023,WUR_2023,4358.0,22.7,0.0,True,,
U04240,2023,WUR_2023,6831.0,9.5,5.0,True,,
U04241,2023,WUR_2023,10857.0,17.8,1.0,True,,
U04242,2023,WUR_2023,620.0,12.7,80.0,True,,
U04243,2023,WUR_2023,393.0,9.6,19.0,True,,
U04244,2023,WUR_2023,12070.0,31.1,44.0,True,,
U04245,2023,WUR_2023,9139.0,103.9,64.0,True,,
U04246,2023,WUR_2023,1754.0,13.3,14.0,True,,
U04247,2023,WUR_2023,3310.0,14.1,21.0,True,,
U04248,2023,WUR_2023,13359.0,17.9,1.0,True,,
U04249,2023,WUR_2023,17930.0,12.8,60.0,True,,
U04250,2023,WUR_2023,1215.0,12.2,9.0,True,,
U04251,2023,WUR_2023,2607.0,8.7,5.0,True,,
U04252,2023,WUR_2023,1572.0,19.9,15.0,True,,
U04253,2023,WUR_2023,1059.0,8.1,0.0,True,,
U04254,2023,WUR_2023,5838.0,38.7,31.0,True,,
U04255,2023,WUR_2023,238.0,3.7,0.0,True,,
U04256,2023,WUR_2023,9846.0,18.9,3.0,True,,
U04257,2023,WUR_2023,12340.0,18.8,0.0,True,,
U04258,2023,WUR_2023,14021.0,20.7,2.0,True,,
U04259,2023,WUR_2023,3219.0,33.9,0.0,True,,
U04260,2023,WUR_2023,2990.0,15.0,,True,,
U04261,2023,WUR_2023,4329.0,14.9,0.0,True,,
U04262,2023,WUR_2023,15473.0,47.0,7.0,True,,
U04263,2023,WUR_2023,1760.0,8.4,3.0,True,,
U04264,2023,WUR_2023,13200.0,35.3,3.0,True,,
U04265,2023,WUR_2023,10317.0,23.7,9.0,True,,
U04266,2023,WUR_2023,2115.0,21.2,0.0,True,,
U04267,2023,WUR_2023,6555.0,17.7,11.0,True,,
U04268,2023,WUR_2023,32179.0,28.1,0.0,True,,
U04269,2023,WUR_2023,1790.0,5.2,0.0,True,,
U04270,2023,WUR_2023,1765.0,7.5,0.0,True,,
U04271,2023,WUR_2023,76419.0,16.3,2.0,True,,
