university_id,year,total_students,students_per_staff,international_student_percentage,stats_female_male_ratio,source,female_male_ratio
U0765,2023,32758.0,31.1,0.0,,WUR 2023,22 : 78
U2531,2023,47480.0,51.8,2.0,,WUR 2023,51 : 49
U2841,2023,15002.0,8.6,4.0,,WUR 2023,63 : 37
U0782,2023,19311.0,6.8,1.0,,WUR 2023,61 : 39
U0818,2023,47590.0,22.0,1.0,,WUR 2023,57 : 43
U2860,2023,6592.0,12.7,3.0,,WUR 2023,42 : 58
U0829,2023,7863.0,14.8,3.0,,WUR 2023,35 : 65
U2376,2023,20708.0,13.8,1.0,,WUR 2023,45 : 55
U0890,2023,30348.0,19.2,2.0,,WUR 2023,36 : 64
U0902,2023,133839.0,12.6,0.0,,WUR 2023,42 : 58
U0939,2023,11691.0,27.5,16.0,,WUR 2023,50 : 50
U0945,2023,24392.0,28.2,4.0,,WUR 2023,45 : 55
U0966,2023,22080.0,29.1,3.0,,WUR 2023,61 : 39
U0970,2023,5305.0,13.1,4.0,,WUR 2023,37 : 63
U0971,2023,5542.0,18.5,3.0,,WUR 2023,46 : 54
U0983,2023,7966.0,18.1,3.0,,WUR 2023,66 : 34
U0993,2023,27907.0,40.6,20.0,,WUR 2023,65 : 35
U1031,2023,10326.0,10.2,2.0,,WUR 2023,37 : 63
U1036,2023,17457.0,14.8,4.0,,WUR 2023,30 : 70
U1041,2023,30335.0,12.3,3.0,,WUR 2023,41 : 59
U2887,2023,43740.0,36.3,0.0,,WUR 2023,57 : 43
U1045,2023,34824.0,25.8,4.0,,WUR 2023,44 : 56
U1058,2023,68589.0,18.4,1.0,,WUR 2023,63 : 37
U1113,2023,24243.0,20.6,1.0,,WUR 2023,54 : 46
U1123,2023,27790.0,46.2,2.0,,WUR 2023,49 : 51
U1135,2023,67200.0,45.7,3.0,,WUR 2023,41 : 59
U1136,2023,5480.0,8.2,1.0,,WUR 2023,44 : 56
U1138,2023,6317.0,17.5,1.0,,WUR 2023,19 : 81
U1147,2023,17238.0,12.0,11.0,,WUR 2023,49 : 51
U2899,2023,28175.0,12.3,0.0,,WUR 2023,65 : 35
U1169,2023,25537.0,24.8,4.0,,WUR 2023,49 : 51
U1176,2023,12110.0,21.1,2.0,,WUR 2023,34 : 66
U1172,2023,3958.0,13.4,6.0,,WUR 2023,29 : 71
U1187,2023,25953.0,53.1,0.0,,WUR 2023,49 : 51
U1201,2023,3891.0,24.9,4.0,,WUR 2023,52 : 48
U2765,2023,22273.0,16.7,8.0,,WUR 2023,63 : 37
U1230,2023,12642.0,17.8,4.0,,WUR 2023,39 : 61
U1246,2023,13154.0,16.5,2.0,,WUR 2023,60 : 40
U2938,2023,10561.0,23.7,5.0,,WUR 2023,76 : 24
U1255,2023,27482.0,27.3,0.0,,WUR 2023,59 : 41
U1259,2023,37351.0,30.0,1.0,,WUR 2023,57 : 43
U1277,2023,6576.0,23.9,1.0,,WUR 2023,36 : 64
U1280,2023,18263.0,12.6,9.0,,WUR 2023,68 : 32
U1292,2023,6987.0,14.2,8.0,,WUR 2023,71 : 29
U1304,2023,10267.0,7.6,5.0,,WUR 2023,74 : 26
U1310,2023,33090.0,34.2,5.0,,WUR 2023,35 : 65
U1311,2023,15043.0,30.3,1.0,,WUR 2023,34 : 66
U1319,2023,32336.0,22.2,1.0,,WUR 2023,60 : 40
U2386,2023,41022.0,22.9,1.0,,WUR 2023,46 : 54
U1333,2023,18024.0,21.7,10.0,,WUR 2023,61 : 39
U2979,2023,9021.0,16.1,5.0,,WUR 2023,49 : 51
U2985,2023,5456.0,7.5,3.0,,WUR 2023,35 : 65
U2621,2023,38267.0,19.4,1.0,,WUR 2023,26 : 74
U2993,2023,16793.0,24.3,2.0,,WUR 2023,57 : 43
U2997,2023,60460.0,15.9,0.0,,WUR 2023,46 : 54
U2575,2023,41107.0,18.1,0.0,,WUR 2023,66 : 34
U1373,2023,3397.0,20.3,6.0,,WUR 2023,14 : 86
U1375,2023,33105.0,7.1,1.0,,WUR 2023,51 : 49
U2404,2023,47336.0,30.0,0.0,,WUR 2023,60 : 40
U2414,2023,47716.0,26.1,0.0,,WUR 2023,71 : 29
U1381,2023,5774.0,16.3,5.0,,WUR 2023,17 : 83
U1408,2023,24827.0,16.7,1.0,,WUR 2023,66 : 34
U1416,2023,8515.0,23.2,4.0,,WUR 2023,49 : 51
U1419,2023,12059.0,26.3,3.0,,WUR 2023,49 : 51
U1420,2023,5773.0,14.6,11.0,,WUR 2023,54 : 46
U1464,2023,167063.0,16.2,1.0,,WUR 2023,64 : 36
U1426,2023,11134.0,19.0,1.0,,WUR 2023,22 : 78
U1427,2023,5476.0,23.0,2.0,,WUR 2023,36 : 64
U1467,2023,5741.0,24.0,4.0,,WUR 2023,41 : 59
U1435,2023,28128.0,28.2,2.0,,WUR 2023,36 : 64
U1447,2023,8344.0,16.0,5.0,,WUR 2023,54 : 46
U1459,2023,7418.0,20.7,1.0,,WUR 2023,32 : 68
U1517,2023,33509.0,15.7,0.0,,WUR 2023,46 : 54
U2369,2023,79285.0,25.4,1.0,,WUR 2023,58 : 42
U3036,2023,47669.0,15.3,1.0,,WUR 2023,57 : 43
U1555,2023,17620.0,10.4,0.0,,WUR 2023,46 : 54
U1560,2023,2743.0,14.9,6.0,,WUR 2023,100 : 0
U1571,2023,5433.0,8.5,2.0,,WUR 2023,38 : 62
U1579,2023,33798.0,16.0,15.0,,WUR 2023,50 : 50
U3040,2023,15840.0,17.2,6.0,,WUR 2023,55 : 45
U1594,2023,7160.0,30.3,1.0,,WUR 2023,13 : 87
U1595,2023,3094.0,5.5,1.0,,WUR 2023,59 : 41
U1602,2023,18344.0,12.7,6.0,,WUR 2023,47 : 53
U2467,2023,35873.0,12.1,1.0,,WUR 2023,60 : 40
U2417,2023,14504.0,8.5,1.0,,WUR 2023,48 : 52
U3053,2023,7606.0,14.0,7.0,,WUR 2023,56 : 44
U3056,2023,11671.0,24.7,0.0,,WUR 2023,58 : 42
U1625,2023,454155.0,124.7,1.0,,WUR 2023,60 : 40
U1626,2023,32037.0,15.4,0.0,,WUR 2023,54 : 46
U3064,2023,18556.0,17.0,0.0,,WUR 2023,43 : 57
U2423,2023,21335.0,20.7,1.0,,WUR 2023,41 : 59
U1656,2023,30287.0,24.4,4.0,,WUR 2023,36 : 64
U1657,2023,13081.0,21.5,2.0,,WUR 2023,37 : 63
U1669,2023,39142.0,34.0,0.0,,WUR 2023,56 : 44
U2426,2023,11497.0,11.5,2.0,,WUR 2023,55 : 45
U1678,2023,23170.0,15.0,1.0,,WUR 2023,57 : 43
U1691,2023,13700.0,28.1,27.0,,WUR 2023,52 : 48
U1705,2023,8594.0,15.3,0.0,,WUR 2023,38 : 62
U1739,2023,13468.0,19.2,4.0,,WUR 2023,53 : 47
U3092,2023,13155.0,15.6,2.0,,WUR 2023,58 : 42
U1790,2023,5953.0,15.4,0.0,,WUR 2023,29 : 71
U1793,2023,15692.0,27.7,2.0,,WUR 2023,37 : 63
U1794,2023,11259.0,12.1,1.0,,WUR 2023,38 : 62
U2910,2023,12123.0,15.5,2.0,,WUR 2023,57 : 43
U1808,2023,8457.0,14.9,6.0,,WUR 2023,33 : 67
U1824,2023,19858.0,10.4,0.0,,WUR 2023,61 : 39
U1831,2023,9243.0,9.7,4.0,,WUR 2023,38 : 62
U3121,2023,19115.0,6.9,1.0,,WUR 2023,49 : 51
U1859,2023,9092.0,17.7,12.0,,WUR 2023,50 : 50
U1889,2023,6055.0,7.7,3.0,,WUR 2023,38 : 62
U1894,2023,9926.0,14.2,4.0,,WUR 2023,29 : 71
U3131,2023,3125.0,11.9,3.0,,WUR 2023,61 : 39
U1903,2023,38707.0,21.2,1.0,,WUR 2023,43 : 57
U3134,2023,19962.0,12.0,3.0,,WUR 2023,67 : 33
U1910,2023,24310.0,21.0,1.0,,WUR 2023,69 : 31
U3135,2023,9109.0,20.3,1.0,,WUR 2023,57 : 43
U1918,2023,44942.0,34.8,4.0,,WUR 2023,49 : 51
U1923,2023,10976.0,8.8,5.0,,WUR 2023,28 : 72
U3137,2023,35026.0,25.6,1.0,,WUR 2023,56 : 44
U1938,2023,13402.0,11.8,12.0,,WUR 2023,60 : 40
U1962,2023,26673.0,19.6,0.0,,WUR 2023,67 : 33
U1974,2023,8453.0,9.1,1.0,,WUR 2023,55 : 45
U1975,2023,6887.0,9.4,1.0,,WUR 2023,56 : 44
U1921,2023,41032.0,34.8,5.0,,WUR 2023,50 : 50
U2471,2023,36146.0,21.1,2.0,,WUR 2023,54 : 46
U2028,2023,6724.0,8.7,0.0,,WUR 2023,62 : 38
U2060,2023,18649.0,20.5,2.0,,WUR 2023,38 : 62
U2066,2023,5222.0,11.5,11.0,,WUR 2023,52 : 48
U2067,2023,51567.0,33.4,1.0,,WUR 2023,56 : 44
U2072,2023,10339.0,11.6,9.0,,WUR 2023,27 : 73
U2372,2023,33484.0,12.8,1.0,,WUR 2023,35 : 65
U2557,2023,60563.0,16.0,1.0,,WUR 2023,67 : 33
U2093,2023,18977.0,18.2,1.0,,WUR 2023,43 : 57
U2095,2023,10629.0,12.3,1.0,,WUR 2023,60 : 40
U2128,2023,12907.0,32.7,1.0,,WUR 2023,43 : 57
U2121,2023,7415.0,15.5,2.0,,WUR 2023,24 : 76
U2122,2023,9846.0,28.5,3.0,,WUR 2023,13 : 87
U2132,2023,3853.0,18.9,1.0,,WUR 2023,52 : 48
U2145,2023,5995.0,8.1,2.0,,WUR 2023,38 : 62
U2149,2023,30465.0,24.2,6.0,,WUR 2023,43 : 57
U3238,2023,16418.0,12.8,2.0,,WUR 2023,68 : 32
U2455,2023,32537.0,21.6,0.0,,WUR 2023,55 : 45
U2543,2023,17068.0,19.0,4.0,,WUR 2023,67 : 33
U2172,2023,20902.0,38.1,11.0,,WUR 2023,47 : 53
U3324,2023,4829.0,14.1,4.0,,WUR 2023,37 : 63
U3254,2023,16371.0,18.3,2.0,,WUR 2023,58 : 42
U3331,2023,20523.0,17.0,3.0,,WUR 2023,44 : 56
U3342,2023,75704.0,21.7,1.0,,WUR 2023,46 : 54
U3368,2023,11087.0,14.4,10.0,,WUR 2023,33 : 67
U3373,2023,8553.0,13.3,1.0,,WUR 2023,73 : 27
U3269,2023,17690.0,17.7,2.0,,WUR 2023,59 : 41
U3274,2023,34530.0,33.6,0.0,,WUR 2023,49 : 51
U3393,2023,14527.0,24.6,6.0,,WUR 2023,66 : 34
U3405,2023,23657.0,20.3,6.0,,WUR 2023,35 : 65
U3423,2023,10724.0,11.1,7.0,,WUR 2023,38 : 62
U3426,2023,38649.0,13.2,1.0,,WUR 2023,39 : 61
U3430,2023,17038.0,28.2,5.0,,WUR 2023,55 : 45
U3464,2023,28319.0,25.4,8.0,,WUR 2023,47 : 53
U2604,2023,24493.0,19.3,1.0,,WUR 2023,67 : 33
U0009,2023,2509.0,20.1,9.0,,WUR 2023,43 : 57
U0011,2023,4010.0,21.7,22.0,,WUR 2023,48 : 52
U0021,2023,17840.0,70.0,0.0,,WUR 2023,35 : 65
U0028,2023,615.0,15.4,43.0,,WUR 2023,47 : 53
U0029,2023,9085.0,11.1,1.0,,WUR 2023,59 : 41
U0030,2023,1356.0,2.3,1.0,,WUR 2023,65 : 35
U0033,2023,2879.0,14.3,1.0,,WUR 2023,51 : 49
U0037,2023,3302.0,15.2,1.0,,WUR 2023,72 : 28
U0040,2023,6404.0,15.2,0.0,,WUR 2023,32 : 68
U0042,2023,2793.0,16.4,0.0,,WUR 2023,24 : 76
U2041,2023,317.0,22.6,5.0,,WUR 2023,51 : 49
U0043,2023,5050.0,16.4,82.0,,WUR 2023,59 : 41
U0048,2023,1826.0,8.5,1.0,,WUR 2023,26 : 74
U0052,2023,10026.0,20.7,0.0,,WUR 2023,42 : 58
U0058,2023,11000.0,51.2,0.0,,WUR 2023,66 : 34
U0068,2023,12962.0,16.8,0.0,,WUR 2023,52 : 48
U0054,2023,4192.0,11.8,57.0,,WUR 2023,50 : 50
U0071,2023,4309.0,16.0,0.0,,WUR 2023,36 : 64
U0072,2023,17080.0,65.9,0.0,,WUR 2023,47 : 53
U0065,2023,16150.0,22.2,0.0,,WUR 2023,
U2639,2023,2302.0,26.5,0.0,,WUR 2023,32 : 68
U0077,2023,3614.0,12.9,6.0,,WUR 2023,82 : 18
U0080,2023,7206.0,16.9,0.0,,WUR 2023,32 : 68
U0083,2023,6000.0,17.6,1.0,,WUR 2023,60 : 40
U0085,2023,4538.0,30.9,0.0,,WUR 2023,47 : 53
U0088,2023,9698.0,20.8,0.0,,WUR 2023,41 : 59
U0089,2023,15591.0,23.1,0.0,,WUR 2023,55 : 45
U0090,2023,5716.0,6.2,0.0,,WUR 2023,49 : 51
U0092,2023,6454.0,40.6,0.0,,WUR 2023,62 : 38
U0095,2023,12170.0,12.3,6.0,,WUR 2023,62 : 38
U0099,2023,8204.0,13.7,47.0,,WUR 2023,41 : 59
U0105,2023,10738.0,26.6,0.0,,WUR 2023,24 : 76
U0112,2023,1685.0,17.9,26.0,,WUR 2023,47 : 53
U0113,2023,1100.0,10.1,2.0,,WUR 2023,49 : 51
U0114,2023,784.0,8.1,63.0,,WUR 2023,50 : 50
U0121,2023,5695.0,14.8,2.0,,WUR 2023,40 : 60
U0122,2023,2160.0,12.6,0.0,,WUR 2023,43 : 57
U0124,2023,2971.0,12.5,0.0,,WUR 2023,33 : 67
U0123,2023,4358.0,22.7,0.0,,WUR 2023,48 : 52
U0129,2023,6831.0,9.5,5.0,,WUR 2023,47 : 53
U0132,2023,10857.0,17.8,1.0,,WUR 2023,50 : 50
U0134,2023,620.0,12.7,80.0,,WUR 2023,40 : 60
U0137,2023,393.0,9.6,19.0,,WUR 2023,62 : 38
U0150,2023,12070.0,31.1,44.0,,WUR 2023,58 : 42
U0153,2023,9139.0,103.9,64.0,,WUR 2023,57 : 43
U0154,2023,1754.0,13.3,14.0,,WUR 2023,47 : 53
U0164,2023,3310.0,14.1,21.0,,WUR 2023,69 : 31
U0144,2023,13359.0,17.9,1.0,,WUR 2023,53 : 47
U3205,2023,17930.0,12.8,60.0,,WUR 2023,76 : 24
U0165,2023,1215.0,12.2,9.0,,WUR 2023,72 : 28
U0167,2023,2607.0,8.7,5.0,,WUR 2023,33 : 67
U0169,2023,1572.0,19.9,15.0,,WUR 2023,25 : 75
U0170,2023,1059.0,8.1,0.0,,WUR 2023,59 : 41
U0186,2023,5838.0,38.7,31.0,,WUR 2023,52 : 48
U0188,2023,238.0,3.7,0.0,,WUR 2023,40 : 60
U0202,2023,9846.0,18.9,3.0,,WUR 2023,22 : 78
U0201,2023,17328.0,11.8,2.0,,WUR 2023,51 : 49
U0203,2023,12340.0,18.8,0.0,,WUR 2023,53 : 47
U0210,2023,14021.0,20.7,2.0,,WUR 2023,55 : 45
U0215,2023,3219.0,33.9,0.0,,WUR 2023,57 : 43
U0217,2023,2990.0,15.0,,,WUR 2023,7 : 93
U0219,2023,4329.0,14.9,0.0,,WUR 2023,60 : 40
U0222,2023,15473.0,47.0,7.0,,WUR 2023,45 : 55
U0224,2023,1760.0,8.4,3.0,,WUR 2023,53 : 47
U0228,2023,13200.0,35.3,3.0,,WUR 2023,33 : 67
U0230,2023,10317.0,23.7,9.0,,WUR 2023,44 : 56
U0232,2023,2115.0,21.2,0.0,,WUR 2023,46 : 54
U0233,2023,6555.0,17.7,11.0,,WUR 2023,68 : 32
U2666,2023,32179.0,28.1,0.0,,WUR 2023,64 : 36
U0238,2023,1790.0,5.2,0.0,,WUR 2023,50 : 50
U0255,2023,1765.0,7.5,0.0,,WUR 2023,27 : 73
U2672,2023,76419.0,16.3,2.0,,WUR 2023,58 : 42
U0260,2023,3859.0,16.6,0.0,,WUR 2023,50 : 50
U0261,2023,7554.0,18.1,4.0,,WUR 2023,66 : 34
U0262,2023,22103.0,25.4,4.0,,WUR 2023,47 : 53
U0270,2023,10434.0,18.2,8.0,,WUR 2023,42 : 58
U0278,2023,5111.0,16.9,7.0,,WUR 2023,72 : 28
U0279,2023,11486.0,17.5,5.0,,WUR 2023,63 : 37
U2680,2023,13919.0,11.8,1.0,,WUR 2023,66 : 34
U0280,2023,2010.0,21.2,4.0,,WUR 2023,79 : 21
U2684,2023,7704.0,18.6,1.0,,WUR 2023,55 : 45
U2686,2023,5400.0,14.6,33.0,,WUR 2023,61 : 39
U0290,2023,2006.0,11.4,1.0,,WUR 2023,22 : 78
U0292,2023,4161.0,12.0,0.0,,WUR 2023,58 : 42
U0308,2023,5290.0,17.3,32.0,,WUR 2023,60 : 40
U0316,2023,11197.0,26.2,0.0,,WUR 2023,53 : 47
U0327,2023,9494.0,39.4,2.0,,WUR 2023,32 : 68
U0340,2023,152.0,3.6,0.0,,WUR 2023,58 : 42
U2234,2023,10671.0,27.2,0.0,,WUR 2023,50 : 50
U0305,2023,7046.0,15.7,0.0,,WUR 2023,24 : 76
U2235,2023,16046.0,20.6,2.0,,WUR 2023,57 : 43
U2244,2023,8793.0,32.5,0.0,,WUR 2023,53 : 47
U0352,2023,39726.0,33.3,0.0,,WUR 2023,50 : 50
U0353,2023,2405.0,13.0,0.0,,WUR 2023,11 : 89
U2731,2023,1993.0,14.0,2.0,,WUR 2023,50 : 50
U0355,2023,1276.0,7.6,83.0,,WUR 2023,55 : 45
U2735,2023,16948.0,32.8,0.0,,WUR 2023,36 : 64
U0364,2023,9839.0,25.8,0.0,,WUR 2023,58 : 42
U0365,2023,5150.0,16.0,0.0,,WUR 2023,61 : 39
U0367,2023,6348.0,13.5,3.0,,WUR 2023,70 : 30
U0488,2023,547.0,4.8,99.0,,WUR 2023,49 : 51
U0368,2023,4960.0,9.6,13.0,,WUR 2023,52 : 48
U0384,2023,5914.0,20.5,0.0,,WUR 2023,42 : 58
U2739,2023,4180.0,14.7,7.0,,WUR 2023,62 : 38
U0403,2023,12895.0,15.5,3.0,,WUR 2023,40 : 60
U0409,2023,23637.0,20.2,2.0,,WUR 2023,48 : 52
U0431,2023,461.0,4.8,0.0,,WUR 2023,48 : 52
U0475,2023,940.0,10.4,35.0,,WUR 2023,70 : 30
U2754,2023,14736.0,16.2,2.0,,WUR 2023,73 : 27
U0480,2023,510.0,12.8,51.0,,WUR 2023,82 : 18
U0485,2023,3135.0,7.8,68.0,,WUR 2023,30 : 70
U0419,2023,4457.0,23.3,1.0,,WUR 2023,43 : 57
U2620,2023,5345.0,18.8,35.0,,WUR 2023,67 : 33
U0424,2023,4163.0,21.3,2.0,,WUR 2023,15 : 85
U0487,2023,18915.0,40.2,0.0,,WUR 2023,36 : 64
U2761,2023,5275.0,15.7,10.0,,WUR 2023,70 : 30
U0492,2023,6991.0,15.8,4.0,,WUR 2023,29 : 71
U0494,2023,2354.0,35.1,75.0,,WUR 2023,45 : 55
U0501,2023,16157.0,21.1,3.0,,WUR 2023,34 : 66
U0512,2023,8414.0,7.4,0.0,,WUR 2023,41 : 59
U2291,2023,4350.0,25.6,0.0,,WUR 2023,57 : 43
U0518,2023,8780.0,16.9,0.0,,WUR 2023,48 : 52
U0522,2023,4275.0,18.9,0.0,,WUR 2023,58 : 42
U2619,2023,20674.0,33.9,1.0,,WUR 2023,41 : 59
U0523,2023,6033.0,29.9,8.0,,WUR 2023,17 : 83
U0525,2023,3122.0,17.8,6.0,,WUR 2023,56 : 44
U0526,2023,4210.0,16.1,1.0,,WUR 2023,61 : 39
U0529,2023,8864.0,28.5,0.0,,WUR 2023,43 : 57
U2776,2023,29461.0,17.9,0.0,,WUR 2023,54 : 46
U0521,2023,5247.0,21.9,0.0,,WUR 2023,63 : 37
U0540,2023,9149.0,30.2,1.0,,WUR 2023,40 : 60
U0535,2023,1068.0,18.4,2.0,,WUR 2023,60 : 40
U0546,2023,23097.0,13.3,0.0,,WUR 2023,32 : 68
U2778,2023,1147.0,27.3,24.0,,WUR 2023,29 : 71
U0524,2023,1807.0,14.5,0.0,,WUR 2023,15 : 85
U2779,2023,23662.0,13.5,0.0,,WUR 2023,52 : 48
U0560,2023,10000.0,142.9,0.0,,WUR 2023,
U0566,2023,25204.0,27.5,0.0,,WUR 2023,50 : 50
U2792,2023,29028.0,33.1,0.0,,WUR 2023,59 : 41
U0438,2023,1489.0,8.7,0.0,,WUR 2023,46 : 54
U0455,2023,1371.0,10.1,0.0,,WUR 2023,69 : 31
U0017,2023,5525.0,25.3,1.0,,WUR 2023,53 : 47
U0571,2023,1489.0,9.5,0.0,,WUR 2023,52 : 48
U2789,2023,27105.0,33.1,0.0,,WUR 2023,51 : 49
U0573,2023,1067.0,9.4,26.0,,WUR 2023,99 : 1
U0574,2023,20472.0,40.1,1.0,,WUR 2023,43 : 57
U0576,2023,6237.0,13.6,2.0,,WUR 2023,39 : 61
U0577,2023,539.0,6.7,3.0,,WUR 2023,33 : 67
U2793,2023,1208.0,21.6,1.0,,WUR 2023,5 : 95
U0595,2023,6123.0,19.4,10.0,,WUR 2023,46 : 54
U2328,2023,19519.0,15.4,0.0,,WUR 2023,66 : 34
U0603,2023,5229.0,19.4,49.0,,WUR 2023,58 : 42
U0607,2023,2169.0,8.8,50.0,,WUR 2023,58 : 42
U0608,2023,987.0,5.7,0.0,,WUR 2023,47 : 53
U0610,2023,12370.0,13.0,1.0,,WUR 2023,58 : 42
U0611,2023,4800.0,17.8,14.0,,WUR 2023,57 : 43
U0615,2023,1091.0,3.3,0.0,,WUR 2023,10 : 90
U0620,2023,10121.0,21.4,0.0,,WUR 2023,30 : 70
U0621,2023,12456.0,22.8,0.0,,WUR 2023,40 : 60
U0622,2023,4774.0,11.8,31.0,,WUR 2023,50 : 50
U0630,2023,7313.0,39.7,0.0,,WUR 2023,17 : 83
U0637,2023,24671.0,27.8,0.0,,WUR 2023,25 : 75
U0638,2023,22610.0,18.7,0.0,,WUR 2023,31 : 69
U0655,2023,2442.0,29.1,0.0,,WUR 2023,29 : 71
U0666,2023,1420.0,18.9,0.0,,WUR 2023,59 : 41
U2807,2023,50760.0,160.6,0.0,,WUR 2023,57 : 43
U0678,2023,1772.0,10.9,1.0,,WUR 2023,51 : 49
U0684,2023,3699.0,,,,WUR 2023,
U0683,2023,40193.0,35.9,0.0,,WUR 2023,60 : 40
U0685,2023,9066.0,10.7,10.0,,WUR 2023,43 : 57
U0698,2023,5136.0,21.0,2.0,,WUR 2023,48 : 52
U0712,2023,2046.0,20.5,0.0,,WUR 2023,10 : 90
U0717,2023,9680.0,17.2,0.0,,WUR 2023,27 : 73
U0649,2023,14812.0,23.6,0.0,,WUR 2023,20 : 80
U0716,2023,2240.0,16.0,44.0,,WUR 2023,67 : 33
U2824,2023,6605.0,17.2,11.0,,WUR 2023,60 : 40
U0727,2023,14424.0,56.3,0.0,,WUR 2023,100 : 0
U0728,2023,7023.0,34.8,0.0,,WUR 2023,100 : 0
U0730,2023,506.0,0.4,31.0,,WUR 2023,29 : 71
U0734,2023,1261.0,15.6,3.0,,WUR 2023,35 : 65
U0735,2023,2025.0,7.3,0.0,,WUR 2023,62 : 38
U0744,2023,995.0,5.2,34.0,,WUR 2023,50 : 50
U0745,2023,2780.0,27.5,3.0,,WUR 2023,40 : 60
U0771,2023,2195.0,13.3,11.0,,WUR 2023,58 : 42
U0772,2023,1655.0,23.6,10.0,,WUR 2023,64 : 36
U0777,2023,30121.0,22.3,1.0,,WUR 2023,71 : 29
U0778,2023,4152.0,7.2,1.0,,WUR 2023,63 : 37
U2844,2023,6445.0,23.5,0.0,,WUR 2023,62 : 38
U2846,2023,21322.0,9.0,5.0,,WUR 2023,34 : 66
U3209,2023,7200.0,130.9,12.0,,WUR 2023,61 : 39
U0791,2023,6033.0,12.1,1.0,,WUR 2023,36 : 64
U0794,2023,4776.0,16.6,0.0,,WUR 2023,39 : 61
U0792,2023,4628.0,25.4,0.0,,WUR 2023,10 : 90
U0797,2023,6212.0,17.0,15.0,,WUR 2023,32 : 68
U0814,2023,7297.0,16.0,7.0,,WUR 2023,79 : 21
U2858,2023,2583.0,17.1,3.0,,WUR 2023,49 : 51
U0828,2023,1161.0,8.0,2.0,,WUR 2023,68 : 32
U0835,2023,6931.0,20.3,0.0,,WUR 2023,39 : 61
U0836,2023,29785.0,75.2,0.0,,WUR 2023,49 : 51
U0842,2023,4107.0,22.4,0.0,,WUR 2023,21 : 79
U0853,2023,1425.0,12.8,15.0,,WUR 2023,31 : 69
U0884,2023,3673.0,53.2,0.0,,WUR 2023,100 : 0
U0892,2023,195.0,2.8,33.0,,WUR 2023,62 : 38
U0912,2023,2913.0,12.6,11.0,,WUR 2023,61 : 39
U0922,2023,5830.0,33.3,2.0,,WUR 2023,51 : 49
U0925,2023,8169.0,41.9,3.0,,WUR 2023,53 : 47
U0926,2023,3173.0,12.8,4.0,,WUR 2023,71 : 29
U0940,2023,6732.0,25.5,3.0,,WUR 2023,27 : 73
U0943,2023,4152.0,9.1,2.0,,WUR 2023,70 : 30
U0944,2023,17058.0,47.0,1.0,,WUR 2023,60 : 40
U0946,2023,11703.0,7.7,75.0,,WUR 2023,4 : 96
U0948,2023,4864.0,19.6,18.0,,WUR 2023,54 : 46
U0947,2023,3070.0,34.9,1.0,,WUR 2023,42 : 58
U0951,2023,27826.0,27.9,13.0,,WUR 2023,51 : 49
U0954,2023,18774.0,23.4,15.0,,WUR 2023,46 : 54
U0964,2023,6435.0,22.1,1.0,,WUR 2023,30 : 70
U2451,2023,7841.0,15.9,7.0,,WUR 2023,72 : 28
U0974,2023,1532.0,16.1,0.0,,WUR 2023,58 : 42
U0985,2023,1218.0,7.8,42.0,,WUR 2023,23 : 77
U0987,2023,4741.0,20.1,0.0,,WUR 2023,30 : 70
U0997,2023,3362.0,18.0,31.0,,WUR 2023,38 : 62
U2879,2023,21228.0,20.2,0.0,,WUR 2023,63 : 37
U2882,2023,37885.0,23.4,0.0,,WUR 2023,45 : 55
U1034,2023,2944.0,7.8,0.0,,WUR 2023,64 : 36
U1035,2023,23800.0,7.0,30.0,,WUR 2023,45 : 55
U1048,2023,5076.0,13.3,1.0,,WUR 2023,59 : 41
U1056,2023,13909.0,21.0,0.0,,WUR 2023,63 : 37
U1060,2023,17597.0,41.0,15.0,,WUR 2023,45 : 55
U1065,2023,13479.0,12.6,2.0,,WUR 2023,61 : 39
U2889,2023,17082.0,17.1,3.0,,WUR 2023,65 : 35
U2892,2023,20327.0,16.5,0.0,,WUR 2023,55 : 45
U1081,2023,2251.0,13.6,0.0,,WUR 2023,38 : 62
U1090,2023,455.0,5.5,1.0,,WUR 2023,81 : 19
U1028,2023,4896.0,23.5,3.0,,WUR 2023,53 : 47
U1091,2023,2610.0,11.3,7.0,,WUR 2023,54 : 46
U1093,2023,782.0,31.3,0.0,,WUR 2023,48 : 52
U1095,2023,5921.0,11.8,0.0,,WUR 2023,41 : 59
U1098,2023,10713.0,21.6,0.0,,WUR 2023,41 : 59
U1099,2023,4364.0,16.5,3.0,,WUR 2023,40 : 60
U1121,2023,132.0,3.3,0.0,,WUR 2023,42 : 58
U2895,2023,22867.0,24.8,0.0,,WUR 2023,52 : 48
U1124,2023,1965.0,14.1,4.0,,WUR 2023,13 : 87
U1131,2023,2287.0,15.3,4.0,,WUR 2023,67 : 33
U1132,2023,11557.0,34.3,2.0,,WUR 2023,38 : 62
U1134,2023,2784.0,31.6,4.0,,WUR 2023,66 : 34
U1141,2023,7047.0,11.3,5.0,,WUR 2023,65 : 35
U1144,2023,4416.0,24.7,1.0,,WUR 2023,100 : 0
U1146,2023,13016.0,30.1,4.0,,WUR 2023,26 : 74
U1158,2023,8370.0,26.2,3.0,,WUR 2023,58 : 42
U1170,2023,10585.0,9.4,2.0,,WUR 2023,61 : 39
U1171,2023,1089.0,19.4,4.0,,WUR 2023,66 : 34
U1180,2023,5448.0,14.5,17.0,,WUR 2023,72 : 28
