master_university_id,year,source,faculty_student_score,international_students_score,faculty_to_student_ratio,international_student_pct
UNI03607,2023,WUR,,,12.1,5.0
UNI01203,2023,WUR,,,18.3,1.0
UNI03608,2023,WUR,,,19.6,7.0
UNI02148,2023,WUR,,,13.7,1.0
UNI01029,2023,WUR,,,17.5,4.0
UNI02311,2023,WUR,,,14.9,8.0
UNI02150,2023,WUR,,,12.9,2.0
UNI02312,2023,WUR,,,16.8,0.0
UNI02313,2023,WUR,,,23.8,1.0
UNI02151,2023,WUR,,,25.6,4.0
UNI03609,2023,WUR,,,38.1,0.0
UNI02315,2023,WUR,,,9.7,2.0
UNI01321,2023,WUR,,,27.9,6.0
UNI02317,2023,WUR,,,3.1,3.0
UNI01140,2023,WUR,,,10.4,3.0
UNI02318,2023,WUR,,,1.6,0.0
UNI01143,2023,WUR,,,12.4,4.0
UNI02319,2023,WUR,,,6.5,6.0
UNI01145,2023,WUR,,,19.2,4.0
UNI01326,2023,WUR,,,19.8,10.0
UNI02322,2023,WUR,,,24.0,29.0
UNI02324,2023,WUR,,,13.4,2.0
UNI03610,2023,WUR,,,17.4,1.0
UNI02325,2023,WUR,,,14.6,0.0
UNI01327,2023,WUR,,,15.1,2.0
UNI02159,2023,WUR,,,17.5,13.0
UNI01400,2023,WUR,,,35.6,4.0
UNI01330,2023,WUR,,,30.4,2.0
UNI02327,2023,WUR,,,12.5,1.0
UNI01331,2023,WUR,,,22.9,7.0
UNI02328,2023,WUR,,,30.2,3.0
UNI00761,2023,WUR,,,10.0,5.0
UNI01151,2023,WUR,,,12.3,20.0
UNI02329,2023,WUR,,,18.4,0.0
UNI02330,2023,WUR,,,15.9,21.0
UNI02169,2023,WUR,,,19.4,23.0
UNI02331,2023,WUR,,,15.9,5.0
UNI01398,2023,WUR,,,16.3,7.0
UNI02333,2023,WUR,,,10.6,3.0
UNI02171,2023,WUR,,,19.3,1.0
UNI02334,2023,WUR,,,15.0,1.0
UNI03611,2023,WUR,,,11.7,1.0
UNI02279,2023,WUR,,,10.7,9.0
UNI02173,2023,WUR,,,12.8,1.0
UNI02335,2023,WUR,,,13.4,0.0
UNI01159,2023,WUR,,,15.8,4.0
UNI02336,2023,WUR,,,14.6,11.0
UNI01160,2023,WUR,,,9.6,3.0
UNI00899,2023,WUR,,,15.2,6.0
UNI02338,2023,WUR,,,10.5,8.0
UNI00743,2023,WUR,,,24.3,3.0
UNI01161,2023,WUR,,,19.6,10.0
UNI02339,2023,WUR,,,12.0,3.0
UNI02174,2023,WUR,,,10.6,14.0
UNI01339,2023,WUR,,,18.0,1.0
UNI03612,2023,WUR,,,39.6,2.0
UNI01340,2023,WUR,,,20.3,10.0
UNI02039,2023,WUR,,,11.1,2.0
UNI02341,2023,WUR,,,9.8,10.0
UNI02343,2023,WUR,,,26.7,41.0
UNI02344,2023,WUR,,,18.2,0.0
UNI03613,2023,WUR,,,33.6,2.0
UNI01214,2023,WUR,,,15.7,5.0
UNI02346,2023,WUR,,,16.4,6.0
UNI02183,2023,WUR,,,18.5,7.0
UNI02347,2023,WUR,,,11.2,8.0
UNI02349,2023,WUR,,,13.6,2.0
UNI02350,2023,WUR,,,27.8,1.0
UNI02351,2023,WUR,,,11.7,1.0
UNI02352,2023,WUR,,,13.0,11.0
UNI02353,2023,WUR,,,16.6,3.0
UNI00772,2023,WUR,,,8.5,26.0
UNI00926,2023,WUR,,,11.3,14.0
UNI02355,2023,WUR,,,13.6,6.0
UNI00652,2023,WUR,,,18.9,7.0
UNI01421,2023,WUR,,,14.7,4.0
UNI02356,2023,WUR,,,33.6,1.0
UNI01233,2023,WUR,,,19.9,8.0
UNI02357,2023,WUR,,,17.1,4.0
UNI01015,2023,WUR,,,16.4,7.0
UNI02359,2023,WUR,,,16.0,1.0
UNI02361,2023,WUR,,,21.9,1.0
UNI02362,2023,WUR,,,20.3,3.0
UNI02364,2023,WUR,,,8.8,2.0
UNI02365,2023,WUR,,,6.1,5.0
UNI02188,2023,WUR,,,30.3,2.0
UNI01063,2023,WUR,,,13.1,8.0
UNI01426,2023,WUR,,,24.3,6.0
UNI02366,2023,WUR,,,10.9,1.0
UNI00834,2023,WUR,,,16.6,4.0
UNI02369,2023,WUR,,,23.5,0.0
UNI02370,2023,WUR,,,10.9,1.0
UNI02371,2023,WUR,,,20.2,1.0
UNI02373,2023,WUR,,,10.5,4.0
UNI02374,2023,WUR,,,25.7,8.0
UNI01244,2023,WUR,,,22.1,7.0
UNI02375,2023,WUR,,,23.6,2.0
UNI02376,2023,WUR,,,11.7,2.0
UNI02377,2023,WUR,,,11.5,1.0
UNI01245,2023,WUR,,,11.7,3.0
UNI01165,2023,WUR,,,7.9,1.0
UNI02378,2023,WUR,,,15.4,2.0
UNI03614,2023,WUR,,,29.2,0.0
UNI02379,2023,WUR,,,18.9,1.0
UNI01169,2023,WUR,,,10.9,1.0
UNI02380,2023,WUR,,,15.9,0.0
UNI03615,2023,WUR,,,47.3,1.0
UNI03616,2023,WUR,,,45.3,1.0
UNI03617,2023,WUR,,,14.7,0.0
UNI02382,2023,WUR,,,22.4,3.0
UNI02383,2023,WUR,,,14.2,1.0
UNI01054,2023,WUR,,,9.4,0.0
UNI01071,2023,WUR,,,13.3,2.0
UNI03618,2023,WUR,,,13.0,2.0
UNI01399,2023,WUR,,,12.9,0.0
UNI03619,2023,WUR,,,24.4,2.0
UNI01249,2023,WUR,,,40.5,1.0
UNI02384,2023,WUR,,,10.6,4.0
UNI03620,2023,WUR,,,24.8,1.0
UNI02386,2023,WUR,,,23.1,0.0
UNI02387,2023,WUR,,,20.4,1.0
UNI02388,2023,WUR,,,23.5,3.0
UNI02389,2023,WUR,,,12.3,1.0
UNI03621,2023,WUR,,,21.8,1.0
UNI02390,2023,WUR,,,25.3,9.0
UNI02391,2023,WUR,,,17.8,0.0
UNI02392,2023,WUR,,,25.8,0.0
UNI02393,2023,WUR,,,16.6,0.0
UNI02394,2023,WUR,,,22.4,2.0
UNI01257,2023,WUR,,,38.1,6.0
UNI02396,2023,WUR,,,24.3,2.0
UNI02397,2023,WUR,,,23.3,5.0
UNI02398,2023,WUR,,,16.8,2.0
UNI02400,2023,WUR,,,35.3,4.0
UNI02401,2023,WUR,,,9.6,0.0
UNI02402,2023,WUR,,,21.8,6.0
UNI02403,2023,WUR,,,14.0,5.0
UNI02404,2023,WUR,,,12.9,2.0
UNI01493,2023,WUR,,,22.5,4.0
UNI01284,2023,WUR,,,17.8,5.0
UNI02407,2023,WUR,,,24.8,0.0
UNI02408,2023,WUR,,,17.3,2.0
UNI00866,2023,WUR,,,13.5,2.0
UNI02409,2023,WUR,,,1.2,0.0
UNI01085,2023,WUR,,,18.5,4.0
UNI02410,2023,WUR,,,50.4,8.0
UNI02411,2023,WUR,,,16.6,21.0
UNI02412,2023,WUR,,,23.8,2.0
UNI02413,2023,WUR,,,18.7,3.0
UNI01087,2023,WUR,,,12.9,1.0
UNI02414,2023,WUR,,,19.6,3.0
UNI01481,2023,WUR,,,12.9,1.0
UNI02415,2023,WUR,,,23.0,0.0
UNI02416,2023,WUR,,,12.6,0.0
UNI02417,2023,WUR,,,9.0,0.0
UNI02419,2023,WUR,,,25.9,0.0
UNI01300,2023,WUR,,,19.8,1.0
UNI03622,2023,WUR,,,13.6,1.0
UNI03623,2023,WUR,,,20.5,0.0
UNI03624,2023,WUR,,,11.0,0.0
UNI02421,2023,WUR,,,17.1,1.0
UNI02423,2023,WUR,,,16.5,0.0
UNI02425,2023,WUR,,,16.2,0.0
UNI02427,2023,WUR,,,15.6,1.0
UNI02428,2023,WUR,,,17.1,1.0
UNI02429,2023,WUR,,,16.3,0.0
UNI02430,2023,WUR,,,14.3,0.0
UNI03625,2023,WUR,,,17.1,0.0
UNI02242,2023,WUR,,,14.2,1.0
UNI03626,2023,WUR,,,24.6,0.0
UNI02432,2023,WUR,,,16.0,0.0
UNI02433,2023,WUR,,,10.0,0.0
UNI03627,2023,WUR,,,22.7,8.0
UNI03628,2023,WUR,,,13.2,0.0
UNI01269,2023,WUR,,,23.3,7.0
UNI02435,2023,WUR,,,21.1,0.0
UNI03629,2023,WUR,,,22.2,1.0
UNI02437,2023,WUR,,,13.4,0.0
UNI02438,2023,WUR,,,8.0,5.0
UNI02439,2023,WUR,,,9.5,1.0
UNI02440,2023,WUR,,,38.0,11.0
UNI02250,2023,WUR,,,14.0,11.0
UNI01334,2023,WUR,,,21.0,9.0
UNI02442,2023,WUR,,,14.1,1.0
UNI02443,2023,WUR,,,10.8,27.0
UNI03630,2023,WUR,,,17.8,0.0
UNI02446,2023,WUR,,,20.9,1.0
UNI01275,2023,WUR,,,31.1,0.0
UNI03631,2023,WUR,,,51.8,2.0
UNI02447,2023,WUR,,,8.6,4.0
UNI02448,2023,WUR,,,6.8,1.0
UNI02449,2023,WUR,,,22.0,1.0
UNI02451,2023,WUR,,,12.7,3.0
UNI02452,2023,WUR,,,14.8,3.0
UNI01184,2023,WUR,,,13.8,1.0
UNI03632,2023,WUR,,,19.2,2.0
UNI00813,2023,WUR,,,12.6,0.0
UNI02273,2023,WUR,,,27.5,16.0
UNI02456,2023,WUR,,,28.2,4.0
UNI00891,2023,WUR,,,29.1,3.0
UNI02459,2023,WUR,,,13.1,4.0
UNI02277,2023,WUR,,,18.5,3.0
UNI02461,2023,WUR,,,18.1,3.0
UNI02463,2023,WUR,,,40.6,20.0
UNI01106,2023,WUR,,,10.2,2.0
UNI02466,2023,WUR,,,14.8,4.0
UNI02467,2023,WUR,,,12.3,3.0
UNI01220,2023,WUR,,,36.3,0.0
UNI02468,2023,WUR,,,25.8,4.0
UNI00826,2023,WUR,,,18.4,1.0
UNI01290,2023,WUR,,,20.6,1.0
UNI02470,2023,WUR,,,46.2,2.0
UNI02472,2023,WUR,,,45.7,3.0
UNI02473,2023,WUR,,,8.2,1.0
UNI02475,2023,WUR,,,17.5,1.0
UNI01112,2023,WUR,,,12.0,11.0
UNI01406,2023,WUR,,,12.3,0.0
UNI01293,2023,WUR,,,24.8,4.0
UNI02478,2023,WUR,,,21.1,2.0
UNI01113,2023,WUR,,,13.4,6.0
UNI02480,2023,WUR,,,53.1,0.0
UNI02481,2023,WUR,,,24.9,4.0
UNI03633,2023,WUR,,,16.7,8.0
UNI01117,2023,WUR,,,17.8,4.0
UNI01242,2023,WUR,,,16.5,2.0
UNI02484,2023,WUR,,,23.7,5.0
UNI02486,2023,WUR,,,27.3,0.0
UNI02488,2023,WUR,,,30.0,1.0
UNI03634,2023,WUR,,,23.9,1.0
UNI02489,2023,WUR,,,12.6,9.0
UNI02491,2023,WUR,,,14.2,8.0
UNI02301,2023,WUR,,,7.6,5.0
UNI01118,2023,WUR,,,34.2,5.0
UNI02492,2023,WUR,,,30.3,1.0
UNI02493,2023,WUR,,,22.2,1.0
UNI01472,2023,WUR,,,22.9,1.0
UNI02494,2023,WUR,,,21.7,10.0
UNI01407,2023,WUR,,,16.1,5.0
UNI02495,2023,WUR,,,7.5,3.0
UNI02496,2023,WUR,,,19.4,1.0
UNI02497,2023,WUR,,,24.3,2.0
UNI02499,2023,WUR,,,15.9,0.0
UNI02500,2023,WUR,,,18.1,0.0
UNI02501,2023,WUR,,,20.3,6.0
UNI01120,2023,WUR,,,7.1,1.0
UNI01375,2023,WUR,,,30.0,0.0
UNI01005,2023,WUR,,,26.1,0.0
UNI02314,2023,WUR,,,16.3,5.0
UNI01301,2023,WUR,,,16.7,1.0
UNI02316,2023,WUR,,,23.2,4.0
UNI02502,2023,WUR,,,26.3,3.0
UNI02503,2023,WUR,,,14.6,11.0
UNI03635,2023,WUR,,,16.2,1.0
UNI02504,2023,WUR,,,19.0,1.0
UNI02505,2023,WUR,,,23.0,2.0
UNI02506,2023,WUR,,,24.0,4.0
UNI02321,2023,WUR,,,28.2,2.0
UNI01304,2023,WUR,,,16.0,5.0
UNI02508,2023,WUR,,,20.7,1.0
UNI02509,2023,WUR,,,15.7,0.0
UNI02510,2023,WUR,,,25.4,1.0
UNI01227,2023,WUR,,,15.3,1.0
UNI02511,2023,WUR,,,10.4,0.0
UNI02326,2023,WUR,,,14.9,6.0
UNI02512,2023,WUR,,,8.5,2.0
UNI02513,2023,WUR,,,16.0,15.0
UNI01403,2023,WUR,,,17.2,6.0
UNI02514,2023,WUR,,,30.3,1.0
UNI02515,2023,WUR,,,5.5,1.0
UNI02516,2023,WUR,,,12.7,6.0
UNI00746,2023,WUR,,,12.1,1.0
UNI00744,2023,WUR,,,8.5,1.0
UNI01228,2023,WUR,,,14.0,7.0
UNI03636,2023,WUR,,,24.7,0.0
UNI02519,2023,WUR,,,124.7,1.0
UNI02520,2023,WUR,,,15.4,0.0
UNI02521,2023,WUR,,,17.0,0.0
UNI01477,2023,WUR,,,20.7,1.0
UNI02522,2023,WUR,,,24.4,4.0
UNI02523,2023,WUR,,,21.5,2.0
UNI02525,2023,WUR,,,34.0,0.0
UNI00903,2023,WUR,,,11.5,2.0
UNI02527,2023,WUR,,,15.0,1.0
UNI02528,2023,WUR,,,28.1,27.0
UNI02530,2023,WUR,,,15.3,0.0
UNI02531,2023,WUR,,,19.2,4.0
UNI01411,2023,WUR,,,15.6,2.0
UNI02533,2023,WUR,,,15.4,0.0
UNI02535,2023,WUR,,,27.7,2.0
UNI03637,2023,WUR,,,12.1,1.0
UNI02536,2023,WUR,,,15.5,2.0
UNI01315,2023,WUR,,,14.9,6.0
UNI02539,2023,WUR,,,10.4,0.0
UNI00551,2023,WUR,,,9.7,4.0
UNI02541,2023,WUR,,,6.9,1.0
UNI02542,2023,WUR,,,17.7,12.0
UNI02543,2023,WUR,,,7.7,3.0
UNI02544,2023,WUR,,,14.2,4.0
UNI02545,2023,WUR,,,11.9,3.0
UNI02547,2023,WUR,,,21.2,1.0
UNI01417,2023,WUR,,,12.0,3.0
UNI01324,2023,WUR,,,21.0,1.0
UNI02549,2023,WUR,,,20.3,1.0
UNI02551,2023,WUR,,,34.8,4.0
UNI01144,2023,WUR,,,8.8,5.0
UNI02553,2023,WUR,,,25.6,1.0
UNI03638,2023,WUR,,,11.8,12.0
UNI02555,2023,WUR,,,19.6,0.0
UNI02556,2023,WUR,,,9.1,1.0
UNI02558,2023,WUR,,,9.4,1.0
UNI03639,2023,WUR,,,34.8,5.0
UNI01389,2023,WUR,,,21.1,2.0
UNI02560,2023,WUR,,,8.7,0.0
UNI01332,2023,WUR,,,20.5,2.0
UNI01152,2023,WUR,,,11.5,11.0
UNI02563,2023,WUR,,,33.4,1.0
UNI02564,2023,WUR,,,11.6,9.0
UNI02566,2023,WUR,,,12.8,1.0
UNI02567,2023,WUR,,,16.0,1.0
UNI01153,2023,WUR,,,18.2,1.0
UNI02568,2023,WUR,,,12.3,1.0
UNI02569,2023,WUR,,,32.7,1.0
UNI02570,2023,WUR,,,15.5,2.0
UNI02572,2023,WUR,,,28.5,3.0
UNI03640,2023,WUR,,,18.9,1.0
UNI02574,2023,WUR,,,8.1,2.0
UNI02576,2023,WUR,,,24.2,6.0
UNI02385,2023,WUR,,,12.8,2.0
UNI01489,2023,WUR,,,21.6,0.0
UNI01213,2023,WUR,,,19.0,4.0
UNI03641,2023,WUR,,,38.1,11.0
UNI02582,2023,WUR,,,14.1,4.0
UNI02583,2023,WUR,,,18.3,2.0
UNI03642,2023,WUR,,,17.0,3.0
UNI02585,2023,WUR,,,21.7,1.0
UNI03643,2023,WUR,,,14.4,10.0
UNI02399,2023,WUR,,,13.3,1.0
UNI01420,2023,WUR,,,17.7,2.0
UNI02586,2023,WUR,,,33.6,0.0
UNI02405,2023,WUR,,,24.6,6.0
UNI02406,2023,WUR,,,20.3,6.0
UNI01240,2023,WUR,,,11.1,7.0
UNI02587,2023,WUR,,,13.2,1.0
UNI02588,2023,WUR,,,28.2,5.0
UNI03644,2023,WUR,,,25.4,8.0
UNI02420,2023,WUR,,,19.3,1.0
UNI03645,2023,WUR,,,20.1,9.0
UNI02591,2023,WUR,,,21.7,22.0
UNI03646,2023,WUR,,,70.0,0.0
UNI02592,2023,WUR,,,15.4,43.0
UNI03647,2023,WUR,,,11.1,1.0
UNI03648,2023,WUR,,,2.3,1.0
UNI03649,2023,WUR,,,14.3,1.0
UNI02595,2023,WUR,,,15.2,1.0
UNI01782,2023,WUR,,,15.2,0.0
UNI02597,2023,WUR,,,16.4,0.0
UNI03650,2023,WUR,,,22.6,5.0
UNI00631,2023,WUR,,,16.4,82.0
UNI02598,2023,WUR,,,8.5,1.0
UNI02599,2023,WUR,,,20.7,0.0
UNI02600,2023,WUR,,,51.2,0.0
UNI02601,2023,WUR,,,16.8,0.0
UNI03651,2023,WUR,,,11.8,57.0
UNI02602,2023,WUR,,,16.0,0.0
UNI03652,2023,WUR,,,65.9,0.0
UNI02604,2023,WUR,,,22.2,0.0
UNI02606,2023,WUR,,,26.5,0.0
UNI03653,2023,WUR,,,12.9,6.0
UNI02607,2023,WUR,,,16.9,0.0
UNI02609,2023,WUR,,,17.6,1.0
UNI02610,2023,WUR,,,30.9,0.0
UNI03654,2023,WUR,,,20.8,0.0
UNI02612,2023,WUR,,,23.1,0.0
UNI02197,2023,WUR,,,6.2,0.0
UNI02614,2023,WUR,,,40.6,0.0
UNI02615,2023,WUR,,,12.3,6.0
UNI03655,2023,WUR,,,13.7,47.0
UNI02617,2023,WUR,,,26.6,0.0
UNI02618,2023,WUR,,,17.9,26.0
UNI03656,2023,WUR,,,10.1,2.0
UNI02621,2023,WUR,,,8.1,63.0
UNI02622,2023,WUR,,,14.8,2.0
UNI02624,2023,WUR,,,12.6,0.0
UNI02625,2023,WUR,,,12.5,0.0
UNI02626,2023,WUR,,,22.7,0.0
UNI02627,2023,WUR,,,9.5,5.0
UNI02628,2023,WUR,,,17.8,1.0
UNI02629,2023,WUR,,,12.7,80.0
UNI02631,2023,WUR,,,9.6,19.0
UNI02632,2023,WUR,,,31.1,44.0
UNI03657,2023,WUR,,,103.9,64.0
UNI03658,2023,WUR,,,13.3,14.0
UNI02634,2023,WUR,,,14.1,21.0
UNI02436,2023,WUR,,,17.9,1.0
UNI02637,2023,WUR,,,12.8,60.0
UNI02638,2023,WUR,,,12.2,9.0
UNI02639,2023,WUR,,,8.7,5.0
UNI02640,2023,WUR,,,19.9,15.0
UNI02641,2023,WUR,,,8.1,0.0
UNI02643,2023,WUR,,,38.7,31.0
UNI03659,2023,WUR,,,3.7,0.0
UNI02645,2023,WUR,,,18.9,3.0
UNI01070,2023,WUR,,,11.8,2.0
UNI02647,2023,WUR,,,18.8,0.0
UNI02648,2023,WUR,,,20.7,2.0
UNI02650,2023,WUR,,,33.9,0.0
UNI03660,2023,WUR,,,15.0,
UNI03661,2023,WUR,,,14.9,0.0
UNI03662,2023,WUR,,,47.0,7.0
UNI02654,2023,WUR,,,8.4,3.0
UNI02655,2023,WUR,,,35.3,3.0
UNI02062,2023,WUR,,,23.7,9.0
UNI03663,2023,WUR,,,21.2,0.0
UNI02659,2023,WUR,,,17.7,11.0
UNI02661,2023,WUR,,,28.1,0.0
UNI02662,2023,WUR,,,5.2,0.0
UNI02663,2023,WUR,,,7.5,0.0
UNI02665,2023,WUR,,,16.3,2.0
UNI02666,2023,WUR,,,16.6,0.0
UNI02457,2023,WUR,,,18.1,4.0
UNI02668,2023,WUR,,,25.4,4.0
UNI02462,2023,WUR,,,18.2,8.0
UNI02670,2023,WUR,,,16.9,7.0
UNI03664,2023,WUR,,,17.5,5.0
UNI02672,2023,WUR,,,11.8,1.0
UNI02673,2023,WUR,,,21.2,4.0
UNI02675,2023,WUR,,,18.6,1.0
UNI02676,2023,WUR,,,14.6,33.0
UNI02211,2023,WUR,,,11.4,1.0
UNI03665,2023,WUR,,,12.0,0.0
UNI02677,2023,WUR,,,17.3,32.0
UNI02678,2023,WUR,,,26.2,0.0
UNI02680,2023,WUR,,,39.4,2.0
UNI02681,2023,WUR,,,3.6,0.0
UNI01458,2023,WUR,,,27.2,0.0
UNI02216,2023,WUR,,,15.7,0.0
UNI03666,2023,WUR,,,20.6,2.0
UNI03667,2023,WUR,,,32.5,0.0
UNI02683,2023,WUR,,,33.3,0.0
UNI02685,2023,WUR,,,13.0,0.0
UNI02686,2023,WUR,,,14.0,2.0
UNI02688,2023,WUR,,,7.6,83.0
UNI02690,2023,WUR,,,32.8,0.0
UNI03668,2023,WUR,,,25.8,0.0
UNI03669,2023,WUR,,,16.0,0.0
UNI02483,2023,WUR,,,13.5,3.0
UNI03670,2023,WUR,,,4.8,99.0
UNI02693,2023,WUR,,,9.6,13.0
UNI02694,2023,WUR,,,20.5,0.0
UNI02695,2023,WUR,,,14.7,7.0
UNI01260,2023,WUR,,,15.5,3.0
UNI02223,2023,WUR,,,20.2,2.0
UNI03671,2023,WUR,,,4.8,0.0
UNI02697,2023,WUR,,,10.4,35.0
UNI02698,2023,WUR,,,16.2,2.0
UNI02699,2023,WUR,,,12.8,51.0
UNI02701,2023,WUR,,,7.8,68.0
UNI02703,2023,WUR,,,23.3,1.0
UNI02704,2023,WUR,,,18.8,35.0
UNI02705,2023,WUR,,,21.3,2.0
UNI03672,2023,WUR,,,40.2,0.0
UNI02707,2023,WUR,,,15.7,10.0
UNI03673,2023,WUR,,,15.8,4.0
UNI02709,2023,WUR,,,35.1,75.0
UNI01264,2023,WUR,,,21.1,3.0
UNI02711,2023,WUR,,,7.4,0.0
UNI03674,2023,WUR,,,25.6,0.0
UNI02712,2023,WUR,,,16.9,0.0
UNI03675,2023,WUR,,,18.9,0.0
UNI02498,2023,WUR,,,33.9,1.0
UNI02714,2023,WUR,,,29.9,8.0
UNI02715,2023,WUR,,,17.8,6.0
UNI03676,2023,WUR,,,16.1,1.0
UNI03677,2023,WUR,,,28.5,0.0
UNI02228,2023,WUR,,,17.9,0.0
UNI02717,2023,WUR,,,21.9,0.0
UNI03678,2023,WUR,,,30.2,1.0
UNI02719,2023,WUR,,,18.4,2.0
UNI02720,2023,WUR,,,13.3,0.0
UNI00916,2023,WUR,,,27.3,24.0
UNI02722,2023,WUR,,,14.5,0.0
UNI02723,2023,WUR,,,13.5,0.0
UNI02724,2023,WUR,,,142.9,0.0
UNI03679,2023,WUR,,,27.5,0.0
UNI02725,2023,WUR,,,33.1,0.0
UNI02726,2023,WUR,,,8.7,0.0
UNI02728,2023,WUR,,,10.1,0.0
UNI03680,2023,WUR,,,25.3,1.0
UNI02730,2023,WUR,,,9.5,0.0
UNI02233,2023,WUR,,,33.1,0.0
UNI02731,2023,WUR,,,9.4,26.0
UNI02732,2023,WUR,,,40.1,1.0
UNI02733,2023,WUR,,,13.6,2.0
UNI01809,2023,WUR,,,6.7,3.0
UNI03681,2023,WUR,,,21.6,1.0
UNI03682,2023,WUR,,,19.4,10.0
UNI03683,2023,WUR,,,15.4,0.0
UNI03684,2023,WUR,,,19.4,49.0
UNI03685,2023,WUR,,,8.8,50.0
UNI02736,2023,WUR,,,5.7,0.0
UNI03686,2023,WUR,,,13.0,1.0
UNI02739,2023,WUR,,,17.8,14.0
UNI03687,2023,WUR,,,3.3,0.0
UNI02741,2023,WUR,,,21.4,0.0
UNI03688,2023,WUR,,,22.8,0.0
UNI02742,2023,WUR,,,11.8,31.0
UNI02743,2023,WUR,,,39.7,0.0
UNI02745,2023,WUR,,,27.8,0.0
UNI02746,2023,WUR,,,18.7,0.0
UNI03689,2023,WUR,,,29.1,0.0
UNI02747,2023,WUR,,,18.9,0.0
UNI02748,2023,WUR,,,160.6,0.0
UNI03690,2023,WUR,,,10.9,1.0
UNI03691,2023,WUR,,,,
UNI03692,2023,WUR,,,35.9,0.0
UNI01093,2023,WUR,,,10.7,10.0
UNI02749,2023,WUR,,,21.0,2.0
UNI02750,2023,WUR,,,20.5,0.0
UNI02089,2023,WUR,,,17.2,0.0
UNI02751,2023,WUR,,,23.6,0.0
UNI02752,2023,WUR,,,16.0,44.0
UNI01968,2023,WUR,,,17.2,11.0
UNI02753,2023,WUR,,,56.3,0.0
UNI02754,2023,WUR,,,34.8,0.0
UNI02756,2023,WUR,,,0.4,31.0
UNI03693,2023,WUR,,,15.6,3.0
UNI03694,2023,WUR,,,7.3,0.0
UNI02758,2023,WUR,,,5.2,34.0
UNI02760,2023,WUR,,,27.5,3.0
UNI01097,2023,WUR,,,13.3,11.0
UNI02763,2023,WUR,,,23.6,10.0
UNI02534,2023,WUR,,,22.3,1.0
UNI02765,2023,WUR,,,7.2,1.0
UNI03695,2023,WUR,,,23.5,0.0
UNI02767,2023,WUR,,,9.0,5.0
UNI02768,2023,WUR,,,130.9,12.0
UNI02538,2023,WUR,,,12.1,1.0
UNI02770,2023,WUR,,,16.6,0.0
UNI02772,2023,WUR,,,25.4,0.0
UNI00550,2023,WUR,,,17.0,15.0
UNI03696,2023,WUR,,,16.0,7.0
UNI02774,2023,WUR,,,17.1,3.0
UNI02776,2023,WUR,,,8.0,2.0
UNI02778,2023,WUR,,,20.3,0.0
UNI03697,2023,WUR,,,75.2,0.0
UNI02780,2023,WUR,,,22.4,0.0
UNI03698,2023,WUR,,,12.8,15.0
UNI02781,2023,WUR,,,53.2,0.0
UNI02782,2023,WUR,,,2.8,33.0
UNI01102,2023,WUR,,,12.6,11.0
UNI02783,2023,WUR,,,33.3,2.0
UNI02785,2023,WUR,,,41.9,3.0
UNI02787,2023,WUR,,,12.8,4.0
UNI01979,2023,WUR,,,25.5,3.0
UNI02790,2023,WUR,,,9.1,2.0
UNI02792,2023,WUR,,,47.0,1.0
UNI01024,2023,WUR,,,7.7,75.0
UNI02794,2023,WUR,,,19.6,18.0
UNI02796,2023,WUR,,,34.9,1.0
UNI01280,2023,WUR,,,27.9,13.0
UNI02799,2023,WUR,,,23.4,15.0
UNI02800,2023,WUR,,,22.1,1.0
UNI03699,2023,WUR,,,15.9,7.0
UNI02803,2023,WUR,,,16.1,0.0
UNI02805,2023,WUR,,,7.8,42.0
UNI02807,2023,WUR,,,20.1,0.0
UNI03700,2023,WUR,,,18.0,31.0
UNI02565,2023,WUR,,,20.2,0.0
UNI03701,2023,WUR,,,23.4,0.0
UNI02809,2023,WUR,,,7.8,0.0
UNI03702,2023,WUR,,,7.0,30.0
UNI02811,2023,WUR,,,13.3,1.0
UNI03703,2023,WUR,,,21.0,0.0
UNI02573,2023,WUR,,,41.0,15.0
UNI02813,2023,WUR,,,12.6,2.0
UNI02579,2023,WUR,,,17.1,3.0
UNI02581,2023,WUR,,,16.5,0.0
UNI03704,2023,WUR,,,13.6,0.0
UNI02816,2023,WUR,,,5.5,1.0
UNI02818,2023,WUR,,,23.5,3.0
UNI02820,2023,WUR,,,11.3,7.0
UNI03705,2023,WUR,,,31.3,0.0
UNI01353,2023,WUR,,,11.8,0.0
UNI02822,2023,WUR,,,21.6,0.0
UNI02823,2023,WUR,,,16.5,3.0
UNI03706,2023,WUR,,,3.3,0.0
UNI02826,2023,WUR,,,24.8,0.0
UNI02828,2023,WUR,,,14.1,4.0
UNI03707,2023,WUR,,,15.3,4.0
UNI02830,2023,WUR,,,34.3,2.0
UNI02832,2023,WUR,,,31.6,4.0
UNI02834,2023,WUR,,,11.3,5.0
UNI02836,2023,WUR,,,24.7,1.0
UNI03708,2023,WUR,,,30.1,4.0
UNI03709,2023,WUR,,,26.2,3.0
UNI02839,2023,WUR,,,9.4,2.0
UNI02841,2023,WUR,,,19.4,4.0
UNI00941,2023,WUR,,,14.5,17.0
UNI02589,2023,WUR,,,35.2,0.0
UNI02590,2023,WUR,,,37.1,0.0
UNI02843,2023,WUR,,,16.6,1.0
UNI01494,2023,WUR,,,19.9,0.0
UNI02845,2023,WUR,,,13.4,0.0
UNI02847,2023,WUR,,,20.1,1.0
UNI02848,2023,WUR,,,13.7,1.0
UNI02850,2023,WUR,,,15.3,12.0
UNI02852,2023,WUR,,,19.4,12.0
