university_id,university_name,country_id,country_name
U03221,University Of Wolverhampton,C0170,United Kingdom
U03222,University Of Worcester,C0170,United Kingdom
U03223,University Of Wroclaw,C0131,Poland
U03224,University Of Wrocã Âaw,C0131,Poland
U03225,University Of Wuppertal,C0054,Germany
U03226,University Of Wyoming,C0171,United States
U03227,University Of Wãâ¼Rzburg,C0054,Germany
U03228,University Of Yamanashi,C0077,Japan
U03229,University Of York,C0170,United Kingdom
U03230,University Of Zagreb,C0038,Croatia
U03231,University Of Zambia,C0181,Zambia
U03232,University Of Zanjan,C0069,Iran
U03233,University Of Zaragoza,C0150,Spain
U03234,University Of Zimbabwe,C0182,Zimbabwe
U03235,University Of Zurich,C0156,Switzerland
U03236,University Of Âilina,C0145,Slovakia
U03237,University Of Ã Â½Ilina,C0145,Slovakia
U03238,University Of Ã Âãâ³Dã Âº,C0131,Poland
U03239,University Paris 2 Panthãonassas,C0052,France
U03240,University Politehnica Of Bucharest,C0135,Romania
U03241,University Politehnica Of Timisoara Upt,C0135,Romania
U03242,University Rey Juan Carlos,C0150,Spain
U03243,University Ulm,C0054,Germany
U03244,Universitã Catholique De Louvain Uclouvain,C0014,Belgium
U03245,Universitã Claude Bernard Lyon 1,C0052,France
U03246,Universitã Cãte Dazur,C0052,France
U03247,Universitã De Caen Normandie,C0052,France
U03248,Universitã De Franchecomtã,C0052,France
U03249,Universitã De Fribourg,C0156,Switzerland
U03250,Universitã De Lille,C0052,France
U03251,Universitã De Limoges,C0052,France
U03252,Universitã De Liãge,C0014,Belgium
U03253,Universitã De Lorraine,C0052,France
U03254,Universitã De Montpellier,C0052,France
U03255,Universitã De Montrãal,C0029,Canada
U03256,Universitã De Nantes,C0052,France
U03257,Universitã De Poitiers,C0052,France
U03258,Universitã De Rennes 1 University Of Rennes,C0052,France
U03259,Universitã De Sfax,C0163,Tunisia
U03260,Universitã De Sherbrooke,C0029,Canada
U03261,Universitã De Sousse,C0163,Tunisia
U03262,Universitã De Strasbourg,C0052,France
U03263,Universitã De Toulouse Iile Mirail,C0052,France
U03264,Universitã De Tunis,C0163,Tunisia
U03265,Universitã De Tunis El Manar,C0163,Tunisia
U03266,Universitã Degli Studi Della Tuscia University Of Tuscia,C0075,Italy
U03267,Universitã Degli Studi Di Bergamo,C0075,Italy
U03268,Universitã Degli Studi Di Pavia,C0075,Italy
U03269,Universitã Degli Studi Di Perugia,C0075,Italy
U03270,Universitã Degli Studi Di Udine,C0075,Italy
U03271,Universitã Degli Studi Roma Tre,C0075,Italy
U03272,Universitã Del Salento,C0075,Italy
U03273,Universitã Du Quãbec,C0029,Canada
U03274,Universitã Grenoble Alpes,C0052,France
U03275,Universitã Jean Moulin Lyon 3,C0052,France
U03276,Universitã Laval,C0029,Canada
U03277,Universitã Lumiãre Lyon 2,C0052,France
U03278,Universitã Mohammed V De Rabat,C0111,Morocco
U03279,Universitã Paris 1 Panthãonsorbonne,C0052,France
U03280,Universitã Paris Citã,C0052,France
U03281,Universitã Parisnanterre,C0052,France
U03282,Universitã Parissaclay,C0052,France
U03283,Universitã Paul Sabatier Toulouse Iii,C0052,France
U03284,Universitã Psl,C0052,France
U03285,Universitã Sorbonne Paris Nord,C0052,France
U03286,Universitã Toulouse 1 Capitole,C0052,France
U03287,Universitã Vitasalute San Raffaele,C0075,Italy
U03288,Universitã Â Cattolica Del Sacro Cuore,C0075,Italy
U03289,Universitã Â Di Padova,C0075,Italy
U03290,Universitãt Bremen,C0054,Germany
U03291,Universitãt Des Saarlandes,C0054,Germany
U03292,Universitãt Duisburgessen,C0054,Germany
U03293,Universitãt Hamburg,C0054,Germany
U03294,Universitãt Innsbruck,C0009,Austria
U03295,Universitãt Jena,C0054,Germany
U03296,Universitãt Konstanz,C0054,Germany
U03297,Universitãt Leipzig,C0054,Germany
U03298,Universitãt Mannheim,C0054,Germany
U03299,Universitãt Potsdam,C0054,Germany
U03300,Universitãt Regensburg,C0054,Germany
U03301,Universitãt Rostock,C0054,Germany
U03302,Universitãt Siegen,C0054,Germany
U03303,Universitãt Stuttgart,C0054,Germany
U03304,Universitãâ 8 Mai 1945 Guelma,C0002,Algeria
U03305,Universitãâ Bourgogne Franchecomtãâ Ubfc,C0052,France
U03306,Universitãâ Catholique De Louvain,C0014,Belgium
U03307,Universitãâ Chouaãâb Doukkali,C0111,Morocco
U03308,Universitãâ De Bretagne Occidentale,C0052,France
U03309,Universitãâ De Gabãâs,C0163,Tunisia
U03310,Universitãâ De Poitiers,C0052,France
U03311,Universitãâ De Skikda,C0002,Algeria
U03312,Universitãâ Della Svizzera Italiana,C0156,Switzerland
U03313,Universitãâ Djillali Liabãâs De Sidi Belabbãâs,C0002,Algeria
U03314,Universitãâ Du Littoral Cãâte Dãââopale,C0052,France
U03315,Universitãâ Du Quãâbec,C0029,Canada
U03316,Universitãâ Dãââain Tãâmouchent,C0002,Algeria
U03317,Universitãâ Dãââoran 2 Mohamed Ben Ahmed,C0002,Algeria
U03318,Universitãâ Frãâres Mentouri Constantine 1,C0002,Algeria
U03319,Universitãâ Grenoble Alpes,C0052,France
U03320,Universitãâ Hassan 1Er,C0111,Morocco
U03321,Universitãâ Hassan Ii De Casablanca,C0111,Morocco
U03322,Universitãâ Kasdi Merbah Ouargla,C0002,Algeria
U03323,Universitãâ Laval,C0029,Canada
U03324,Universitãâ Libre De Bruxelles,C0014,Belgium
U03325,Universitãâ Mohamed El Bachir El Ibrahimi De Bordj Bou Arrãâridj,C0002,Algeria
U03326,Universitãâ Mohammed Premier,C0111,Morocco
U03327,Universitãâ Mouloud Mammeri De Tiziouzou,C0002,Algeria
U03328,Universitãâ Paris Citãâ,C0052,France
U03329,Universitãâ Parissaclay,C0052,France
U03330,Universitãâ Polytechnique Hautsdefrance,C0052,France
U03331,Universitãâ Saintjoseph De Beyrouth,C0089,Lebanon
U03332,Universitãâ Sorbonne Nouvelle,C0052,France
U03333,Universitãâ Sultan Moulay Slimane,C0111,Morocco
U03334,Universitãât Heidelberg,C0054,Germany
U03335,Unnoba,C0005,Argentina
U03336,Unsw Sydney,C0008,Australia
U03337,Upes,C0067,India
U03338,Uppsala University,C0155,Sweden
U03339,Ural Federal University,C0137,Russian Federation
U03340,Ural Federal University Urfu,C0136,Russia
U03341,Ural State Medical University,C0137,Russian Federation
U03342,Ural State University Of Economics,C0137,Russian Federation
U03343,Urgench State University,C0174,Uzbekistan
U03344,Urmia University,C0069,Iran
U03345,Urmia University Of Medical Sciences,C0069,Iran
U03346,Urmia University Of Technology,C0069,Iran
U03347,Uruk University,C0072,Iraq
U03348,Usamv Clujnapoca,C0135,Romania
U03349,Usi Universitã Della Svizzera Italiana,C0156,Switzerland
U03350,Usmanu Danfodiyo University Sokoto,C0118,Nigeria
U03351,Utah State University,C0171,United States
U03352,Utrecht University,C0116,Netherlands
U03353,Utsunomiya University,C0077,Japan
U03354,Uzbek State University Of Physical Culture And Sport,C0174,Uzbekistan
U03355,Uzbekistan State University Of World Languages,C0174,Uzbekistan
U03356,Uzhhorod National University,C0168,Ukraine
U03357,Uã Âak University,C0164,Turkey
U03358,V N Karazin Kharkiv National University,C0168,Ukraine
U03359,Valahia University Of Targoviste,C0135,Romania
U03360,Van Yãâ¼Zãâ¼Ncãâ¼ Yil University,C0164,Turkey
U03361,Vancouver Island University,C0029,Canada
U03362,Vanderbilt University,C0171,United States
U03363,Varendra University,C0012,Bangladesh
U03364,Varna University Of Management,C0024,Bulgaria
U03365,Vasyl Stefanyk Precarpathian National University,C0168,Ukraine
U03366,Vellore Institute Of Technology Vit,C0067,India
U03367,Veltech University,C0067,India
U03368,Veritas University Abuja,C0118,Nigeria
U03369,Verona University,C0075,Italy
U03370,Vi Vernadsky Crimean Federal University Vernadsky Cfu,C0168,Ukraine
U03371,Victoria University,C0008,Australia
U03372,Victoria University Of Wellington,C0117,New Zealand
U03373,Viet Nam National University Ho Chi Minh City Vnuhcm,C0177,Vietnam
U03374,Vietnam National University Hanoi,C0177,Vietnam
U03375,Vietnam National University Ho Chi Minh City,C0177,Vietnam
U03376,Vignanãââs Foundation For Science Technology And Research,C0067,India
U03377,Vila Velha University,C0020,Brazil
U03378,Vilnius Gediminas Technical University,C0092,Lithuania
U03379,Vilnius Gediminas Technical University Vilnius Tech,C0092,Lithuania
U03380,Vilnius University,C0092,Lithuania
U03381,Vinayaka Missionãââs Research Foundation,C0067,India
U03382,Virginia Commonwealth University,C0171,United States
U03383,Virginia Polytechnic Institute And State University,C0171,United States
U03384,Virtual University Of Tunis,C0163,Tunisia
U03385,Visayas State University,C0130,Philippines
U03386,Visvesvaraya National Institute Of Technology Nagpur,C0067,India
U03387,Visvesvaraya Technological University,C0067,India
U03388,Vit University,C0067,India
U03389,Vitasalute San Raffaele University,C0075,Italy
U03390,Vn Karazin Kharkiv National University,C0168,Ukraine
U03391,Volgograd State Medical University,C0137,Russian Federation
U03392,Volgograd State Technical University,C0137,Russian Federation
U03393,Volgograd State University,C0137,Russian Federation
U03394,Voronezh State Technical University,C0137,Russian Federation
U03395,Voronezh State University,C0136,Russia
U03396,Vrije Universiteit Amsterdam,C0116,Netherlands
U03397,Vrije Universiteit Brussel,C0014,Belgium
U03398,Vrije Universiteit Brussel Vub,C0014,Belgium
U03399,Vsb Technical University Of Ostrava,C0041,Czech Republic
U03400,Vytautas Magnus University,C0092,Lithuania
U03401,Wageningen University Research,C0116,Netherlands
U03402,Wakayama Medical University,C0077,Japan
U03403,Wake Forest University,C0171,United States
U03404,Walailak University,C0161,Thailand
U03405,Warsaw University Of Life Sciences Â Sggw Wulssggw,C0131,Poland
U03406,Warsaw University Of Life Sciences Ãââ Sggw,C0131,Poland
U03407,Warsaw University Of Technology,C0131,Poland
U03408,Waseda University,C0077,Japan
U03409,Washington State University,C0171,United States
U03410,Washington University In St Louis,C0171,United States
U03411,Wasit University,C0072,Iraq
U03412,Wayne State University,C0171,United States
U03413,Wenzhou Medical University,C0032,China
U03414,Wenzhou University,C0032,China
U03415,West Ukrainian National University,C0168,Ukraine
U03416,West University Of Timiã Âoara,C0135,Romania
U03417,West Virginia University,C0171,United States
U03418,Westcliff University,C0171,United States
U03419,Western Caspian University,C0010,Azerbaijan
U03420,Western Michigan University,C0171,United States
U03421,Western Sydney University,C0008,Australia
U03422,Western University,C0029,Canada
U03423,Western Washington University,C0171,United States
U03424,Westfãlische Wilhelmsuniversitãt Mã¼Nster,C0054,Germany
U03425,Whu Beisheim,C0054,Germany
U03426,William Mary,C0171,United States
U03427,Women University Mardan,C0123,Pakistan
U03428,Worcester Polytechnic Institute,C0171,United States
U03429,World University Of Bangladesh Wub,C0012,Bangladesh
U03430,Wrexham Glyndwr University,C0170,United Kingdom
U03431,Writtle University College,C0170,United Kingdom
U03432,Wroclaw Medical University,C0131,Poland
U03433,Wroclaw University Of Science And Technology Wrust,C0131,Poland
U03434,Wrocã Âaw University Of Environmental And Life Sciences,C0131,Poland
U03435,Wrocã Âaw University Of Science And Technology,C0131,Poland
U03436,Wsb Academy,C0131,Poland
U03437,Wuhan Textile University,C0032,China
U03438,Wuhan University,C0033,China (Mainland)
U03439,Wuhan University Of Technology,C0033,China (Mainland)
U03440,Xiamen University,C0033,China (Mainland)
U03441,Xian Jiaotong Liverpool University,C0033,China (Mainland)
U03442,Xiangtan University,C0032,China
U03443,Xidian University,C0032,China
U03444,Xiâan Jiaotong University,C0033,China (Mainland)
U03445,Xiãââan Jiaotong University,C0032,China
U03446,Xiãââan Jiaotongliverpool University,C0032,China
U03447,Xuzhou Medical University,C0032,China
U03448,Yagshigeldi Kakayev International University Of Oil And Gas,C0165,Turkmenistan
U03449,Yale University,C0171,United States
U03450,Yamagata University,C0077,Japan
U03451,Yamaguchi Prefectural University,C0077,Japan
U03452,Yamaguchi University,C0077,Japan
U03453,Yangzhou University,C0032,China
U03454,Yanka Kupala State University Of Grodno,C0013,Belarus
U03455,Yanshan University,C0032,China
U03456,Yarmouk University,C0078,Jordan
U03457,Yasouj University,C0069,Iran
U03458,Yazd University,C0069,Iran
U03459,Yaã Âar University,C0164,Turkey
U03460,Yeditepe University,C0164,Turkey
U03461,Yerevan State University,C0006,Armenia
U03462,Yeshiva University,C0171,United States
U03463,Yeungnam University,C0149,South Korea
U03464,Yildiz Technical University,C0164,Turkey
U03465,Yogyakarta State University,C0068,Indonesia
U03466,Yokohama City University,C0077,Japan
U03467,Yokohama National University,C0077,Japan
U03468,Yonsei University,C0149,South Korea
U03469,Yonsei University Seoul Campus,C0149,South Korea
U03470,York St John University,C0170,United Kingdom
U03471,York University,C0029,Canada
U03472,Youngsan University,C0149,South Korea
U03473,Yuan Ze University,C0158,Taiwan
U03474,Yuriy Fedkovych Chernivtsi National University,C0168,Ukraine
U03475,Yusuf Maitama Sule University Kano,C0118,Nigeria
U03476,Yãâldãâz Technical University,C0164,Turkey
U03477,Zagazig University,C0045,Egypt
U03478,Zanjan University Of Medical Sciences,C0069,Iran
U03479,Zarqa University,C0078,Jordan
U03480,Zayed University,C0169,United Arab Emirates
U03481,Zewail City Of Science And Technology,C0045,Egypt
U03482,Zhaw Zurich University Of Applied Sciences,C0156,Switzerland
U03483,Zhejiang Chinese Medical University,C0032,China
U03484,Zhejiang Gongshang University,C0032,China
U03485,Zhejiang Normal University,C0032,China
U03486,Zhejiang University,C0033,China (Mainland)
U03487,Zhejiang University Of Finance And Economics,C0032,China
U03488,Zhejiang University Of Technology,C0032,China
U03489,Zhengzhou University,C0033,China (Mainland)
U03490,Zhetysu University,C0079,Kazakhstan
U03491,Zhytomyr Polytechnic State University,C0168,Ukraine
U03492,Ziane Achour University Of Djelfa,C0002,Algeria
U03493,Ziauddin University,C0123,Pakistan
U03494,Zonguldak Bãâ¼Lent Ecevit University,C0164,Turkey
U03495,Zã¼Rcher Hochschule Winterthur,C0156,Switzerland
U03496,Ã Âtefan Cel Mare University Of Suceava,C0135,Romania
U03497,Ãbuda University,C0065,Hungary
U03498,Ãcole Normale Supãrieure De Lyon,C0052,France
U03499,Ãâ Bo Akademi University,C0051,Finland
U03500,Ãâankãârãâ Karatekin University,C0164,Turkey
U03501,Ãâaãâ University,C0164,Turkey
U03502,Ãâbuda University,C0065,Hungary
U03503,Ãâcole Centrale De Lyon,C0052,France
U03504,Ãâcole Des Mines De Saintãâtienne,C0052,France
U03505,Ãâcole Des Ponts Paristech,C0052,France
U03506,Ãâcole National Polytechnique De Constantine,C0002,Algeria
U03507,Ãâcole Nationale Des Travaux Publics De Lãâtat Entpe,C0052,France
U03508,Ãâcole Nationale Polytechnique,C0002,Algeria
U03509,Ãâcole Nationale Polytechnique Dãââoran Maurice Audin,C0002,Algeria
