university_id,year,global_ranking_score,research_impact_score,student_staff_ratio,faculty_student_ratio_score,international_student_percentage,academic_reputation_score,research_productivity_index
U3201,2024,,,34.6,7.13216023961063,34.0,,
U3202,2024,,,25.8,17.63384500187196,47.0,,
U3203,2024,,,15.8,54.867090977162114,20.0,,
U3204,2024,,,24.8,19.35604642456009,3.0,,
U3205,2024,,,20.7,30.756271059528263,13.0,,
U3206,2024,,,16.7,49.2137776113815,33.0,,
U3207,2024,,,333.3,0.0,100.0,,
U3208,2024,,,20.4,32.02920254586298,80.0,,
U3209,2024,,,10.9,81.50505428678397,38.0,,
U3210,2024,,,4.4,98.16548109322352,20.0,,
U3211,2024,,,9.8,86.95245226506927,49.0,,
U3212,2024,,,10.3,84.5001871958068,58.0,,
U3213,2024,,,11.0,81.14938225383752,33.0,,
U3214,2024,,,13.3,69.18757019842757,5.0,,
U3215,2024,,,34.5,7.300636465743171,5.0,,
U3216,2024,,,9.4,88.50617746162486,15.0,,
U3217,2024,,,49.5,1.7970797454136989,1.0,,
U3218,2024,,,19.5,36.09135155372519,0.0,,
U3219,2024,,,12.8,72.40733807562711,10.0,,
U3220,2024,,,11.9,76.97491576188693,14.0,,
U3221,2024,,,21.1,29.48333957319356,0.0,,
U3222,2024,,,20.6,31.093223511793333,1.0,,
U3223,2024,,,11.7,77.94833395731936,1.0,,
U3224,2024,,,9.4,88.50617746162486,11.0,,
U3225,2024,,,16.7,49.2137776113815,0.0,,
U3226,2024,,,14.7,61.25046798951704,0.0,,
U3227,2024,,,9.9,86.42830400599027,2.0,,
U3228,2024,,,21.2,29.14638712092849,4.0,,
U3229,2024,,,18.2,41.913141145638335,1.0,,
U3230,2024,,,19.3,37.06476974915762,1.0,,
U3231,2024,,,22.4,25.32759266192437,1.0,,
U3232,2024,,,25.0,19.0752527143392,2.0,,
U3233,2024,,,41.2,3.706476974915762,0.0,,
U3234,2024,,,21.7,27.648820666417077,7.0,,
U3235,2024,,,13.6,67.2407338075627,61.0,,
U3236,2024,,,28.3,13.552976413328343,0.0,,
U3237,2024,,,22.7,24.50393111194309,0.0,,
U3238,2024,,,10.0,86.0539123923624,5.0,,
U3239,2024,,,6.8,95.80681392736804,2.0,,
U3240,2024,,,14.4,63.38450018719581,8.0,,
U3241,2024,,,21.9,26.900037439161363,3.0,,
U3242,2024,,,21.9,26.900037439161363,0.0,,
U3243,2024,,,37.0,5.672032946462002,0.0,,
U3244,2024,,,26.9,15.481093223511788,0.0,,
U3245,2024,,,3.4,98.78322725570948,0.0,,
U3246,2024,,,12.7,72.85660801198053,2.0,,
U3247,2024,,,14.0,65.27517783601647,2.0,,
U3248,2024,,,30.2,11.119430924747286,8.0,,
U3249,2024,,,20.0,33.78884312991389,5.0,,
U3250,2024,,,18.1,42.41856982403595,0.0,,
U3251,2024,,,21.0,29.85773118682141,1.0,,
U3252,2024,,,26.8,15.57469112691876,0.0,,
U3253,2024,,,17.5,45.05803070011232,0.0,,
U3254,2024,,,8.8,90.88356420816174,21.0,,
U3255,2024,,,17.4,45.56345937850992,34.0,,
U3256,2024,,,34.6,7.13216023961063,4.0,,
U3257,2024,,,13.6,67.2407338075627,4.0,,
U3258,2024,,,19.4,36.70909771621116,0.0,,
U3259,2024,,,19.4,36.70909771621116,0.0,,
U3260,2024,,,34.5,7.300636465743171,0.0,,
U3261,2024,,,8.7,91.18307749906404,1.0,,
U3262,2024,,,56.8,1.1231748408835671,0.0,,
U3263,2024,,,13.0,71.19056533133659,1.0,,
U3264,2024,,,6.8,95.80681392736804,7.0,,
U3265,2024,,,8.7,91.18307749906404,2.0,,
U3266,2024,,,23.5,22.61325346312243,48.0,,
U3267,2024,,,15.8,54.867090977162114,23.0,,
U3268,2024,,,24.8,19.35604642456009,18.0,,
U3269,2024,,,15.1,58.36765256458255,14.0,,
U3270,2024,,,28.1,13.815050542867835,5.0,,
U3271,2024,,,28.3,13.552976413328343,1.0,,
U3272,2024,,,15.4,56.77648820666417,0.0,,
U3273,2024,,,11.6,78.45376263571696,0.0,,
U3274,2024,,,22.9,23.848745788094348,1.0,,
U3275,2024,,,19.9,34.18195432422314,3.0,,
U3276,2024,,,12.7,72.85660801198053,13.0,,
U3277,2024,,,33.4,8.161737177087236,11.0,,
U3278,2024,,,32.0,9.284912017970791,0.0,,
U3279,2024,,,26.1,16.959940097341818,0.0,,
U3280,2024,,,22.7,24.50393111194309,1.0,,
U3281,2024,,,17.1,47.15462373642831,0.0,,
U3282,2024,,,22.7,24.50393111194309,1.0,,
U3283,2024,,,19.4,36.70909771621116,0.0,,
U3284,2024,,,7.4,94.51516286035194,5.0,,
U3285,2024,,,9.8,86.95245226506927,2.0,,
U3286,2024,,,10.1,85.62336203669038,1.0,,
U3287,2024,,,13.4,68.43878697117185,12.0,,
U3288,2024,,,8.9,90.49045301385247,3.0,,
U3289,2024,,,21.0,29.85773118682141,3.0,,
U3290,2024,,,10.8,82.01048296518158,1.0,,
U3291,2024,,,14.8,60.61400224634967,1.0,,
U3292,2024,,,22.2,25.795582178959187,1.0,,
U3293,2024,,,12.6,73.23099962560839,0.0,,
U3294,2024,,,24.1,21.04080868588544,0.0,,
U3295,2024,,,11.5,78.99663047547735,0.0,,
U3296,2024,,,3.0,98.9891426432048,0.0,,
U3297,2024,,,19.4,36.70909771621116,3.0,,
U3298,2024,,,10.3,84.5001871958068,0.0,,
U3299,2024,,,14.7,61.25046798951704,0.0,,
U3300,2024,,,11.6,78.45376263571696,2.0,,
U3301,2024,,,37.2,5.578435043055031,0.0,,
U3302,2024,,,29.7,11.774616248596026,1.0,,
U3303,2024,,,117.8,0.1871958068139223,4.0,,
U3304,2024,,,14.5,62.67315612130289,2.0,,
U3305,2024,,,24.8,19.35604642456009,0.0,,
U3306,2024,,,11.9,76.97491576188693,0.0,,
U3307,2024,,,19.7,35.09921377761138,1.0,,
U3308,2024,,,22.3,25.57094721078248,0.0,,
U3309,2024,,,32.0,9.284912017970791,0.0,,
U3310,2024,,,9.7,87.40172220142269,0.0,,
U3311,2024,,,23.4,22.912766754024705,6.0,,
U3312,2024,,,26.2,16.754024709846504,1.0,,
U3313,2024,,,41.7,3.5754399101460166,0.0,,
U3314,2024,,,17.4,45.56345937850992,0.0,,
U3315,2024,,,31.0,10.33320853612879,12.0,,
U3316,2024,,,15.9,54.26806439535754,0.0,,
U3317,2024,,,2.9,99.06402096593035,0.0,,
U3318,2024,,,13.6,67.2407338075627,0.0,,
U3319,2024,,,13.0,71.19056533133659,0.0,,
U3320,2024,,,19.0,37.776113815050536,0.0,,
U3321,2024,,,36.7,5.896667914638709,0.0,,
U3322,2024,,,16.6,49.81280419318608,10.0,,
U3323,2024,,,27.3,15.013103706476972,4.0,,
U3324,2024,,,20.5,31.54249344814676,6.0,,
U3325,2024,,,9.6,87.81355297641333,34.0,,
U3326,2024,,,19.8,34.66866342193935,2.0,,
U3327,2024,,,9.2,89.25496068888057,2.0,,
U3328,2024,,,39.7,4.155746911269187,1.0,,
U3329,2024,,,9.9,86.42830400599027,0.0,,
U3330,2024,,,13.1,70.46050168476225,0.0,,
U3331,2024,,,8.5,91.65106701609884,10.0,,
U3332,2024,,,23.9,21.677274429052783,0.0,,
U3333,2024,,,12.6,73.23099962560839,3.0,,
U3334,2024,,,12.8,72.40733807562711,24.0,,
U3335,2024,,,47.0,2.13403219767877,0.0,,
U3336,2024,,,18.2,41.913141145638335,17.0,,
U3337,2024,,,16.6,49.81280419318608,8.0,,
U3338,2024,,,19.7,35.09921377761138,0.0,,
U3339,2024,,,10.6,83.05877948333958,0.0,,
U3340,2024,,,22.9,23.848745788094348,11.0,,
U3341,2024,,,8.7,91.18307749906404,8.0,,
U3342,2024,,,14.2,64.30175964058404,10.0,,
U3343,2024,,,20.3,32.590789966304754,4.0,,
U3344,2024,,,21.9,26.900037439161363,0.0,,
U3345,2024,,,18.7,39.04904530138524,1.0,,
U3346,2024,,,13.2,69.89891426432048,2.0,,
U3347,2024,,,20.6,31.093223511793333,0.0,,
U3348,2024,,,29.7,11.774616248596026,0.0,,
U3349,2024,,,22.0,26.46948708348933,1.0,,
U3350,2024,,,16.4,50.86110071134407,1.0,,
U3351,2024,,,19.7,35.09921377761138,0.0,,
U3352,2024,,,13.0,71.19056533133659,35.0,,
U3353,2024,,,15.3,57.35679520778735,0.0,,
U3354,2024,,,15.9,54.26806439535754,3.0,,
U3355,2024,,,9.0,90.00374391613629,44.0,,
U3356,2024,,,18.5,40.24709846499438,1.0,,
U3357,2024,,,9.5,88.22538375140397,0.0,,
U3358,2024,,,16.6,49.81280419318608,0.0,,
U3359,2024,,,19.7,35.09921377761138,0.0,,
U3360,2024,,,5.9,97.07974541370274,32.0,,
U3361,2024,,,23.6,22.36989891426432,32.0,,
U3362,2024,,,16.7,49.2137776113815,0.0,,
U3363,2024,,,20.7,30.756271059528263,0.0,,
U3364,2024,,,12.8,72.40733807562711,85.0,,
U3365,2024,,,10.1,85.62336203669038,6.0,,
U3366,2024,,,21.0,29.85773118682141,3.0,,
U3367,2024,,,31.3,10.146012729314869,32.0,,
U3368,2024,,,26.5,16.15499812804193,1.0,,
U3369,2024,,,38.0,5.035567203294644,0.0,,
U3370,2024,,,17.2,46.63047547734931,14.0,,
U3371,2024,,,20.8,30.381879445900417,0.0,,
U3372,2024,,,27.2,15.16286035192812,8.0,,
U3373,2024,,,25.5,18.232871583676523,19.0,,
U3374,2024,,,7.5,94.21564956944964,9.0,,
U3375,2024,,,6.4,96.42456008985398,49.0,,
U3376,2024,,,11.4,79.44590041183078,1.0,,
U3377,2024,,,16.2,52.09659303631599,2.0,,
U3378,2024,,,15.7,55.29764133283415,10.0,,
U3379,2024,,,11.7,77.94833395731936,2.0,,
U3380,2024,,,18.4,40.69636840134781,13.0,,
U3381,2024,,,26.2,16.754024709846504,0.0,,
U3382,2024,,,17.0,47.69749157618869,35.0,,
U3383,2024,,,18.2,41.913141145638335,0.0,,
U3384,2024,,,16.1,52.639460876076384,1.0,,
U3385,2024,,,28.5,13.290902283788842,0.0,,
U3386,2024,,,9.2,89.25496068888057,0.0,,
U3387,2024,,,,,,,
U3388,2024,,,,,,,
U3389,2024,,,,,,,
U3390,2024,,,,,,,
U3391,2024,,,,,,,
U3392,2024,,,,,,,
U3393,2024,,,,,,,
U3394,2024,,,,,,,
U3395,2024,,,,,,,
U3396,2024,,,,,,,
U3397,2024,,,,,,,
U3398,2024,,,,,,,
U3399,2024,,,,,,,
U3400,2024,,,,,,,
U3401,2024,,,,,,,
U3402,2024,,,,,,,
U3403,2024,,,,,,,
U3404,2024,,,,,,,
U3405,2024,,,,,,,
U3406,2024,,,,,,,
U3407,2024,,,,,,,
U3408,2024,,,,,,,
U3409,2024,,,,,,,
U3410,2024,,,,,,,
U3411,2024,,,,,,,
U3412,2024,,,,,,,
U3413,2024,,,,,,,
U3414,2024,,,,,,,
U3415,2024,,,,,,,
U3416,2024,,,,,,,
U3417,2024,,,,,,,
U3418,2024,,,,,,,
U3419,2024,,,,,,,
U3420,2024,,,,,,,
U3421,2024,,,,,,,
U3422,2024,,,,,,,
U3423,2024,,,,,,,
U3424,2024,,,,,,,
U3425,2024,,,,,,,
U3426,2024,,,,,,,
U3427,2024,,,,,,,
U3428,2024,,,,,,,
U3429,2024,,,,,,,
U3430,2024,,,,,,,
U3431,2024,,,,,,,
U3432,2024,,,,,,,
U3433,2024,,,,,,,
U3434,2024,,,,,,,
U3435,2024,,,,,,,
U3436,2024,,,,,,,
U3437,2024,,,,,,,
U3438,2024,,,,,,,
U3439,2024,,,,,,,
U3440,2024,,,,,,,
U3441,2024,,,,,,,
U3442,2024,,,,,,,
U3443,2024,,,,,,,
U3444,2024,,,,,,,
U3445,2024,,,,,,,
U3446,2024,,,,,,,
U3447,2024,,,,,,,
U3448,2024,,,,,,,
U3449,2024,,,,,,,
U3450,2024,,,,,,,
U3451,2024,,,,,,,
U3452,2024,,,,,,,
U3453,2024,,,,,,,
U3454,2024,,,,,,,
U3455,2024,,,,,,,
U3456,2024,,,,,,,
U3457,2024,,,,,,,
U3458,2024,,,,,,,
U3459,2024,,,,,,,
U3460,2024,,,,,,,
U3461,2024,,,,,,,
U3462,2024,,,,,,,
U3463,2024,,,,,,,
U3464,2024,,,,,,,
U3465,2024,,,,,,,
U3466,2024,,,,,,,
U3467,2024,,,,,,,
U3468,2024,,,,,,,
U3469,2024,,,,,,,
U3470,2024,,,,,,,
U3471,2024,,,,,,,
U3472,2024,,,,,,,
U3473,2024,,,,,,,
U3474,2024,,,,,,,
U3475,2024,,,,,,,
U3476,2024,,,,,,,
U3477,2024,,,,,,,
U3478,2024,,,,,,,
U3479,2024,,,,,,,
U3480,2024,,,,,,,
U3481,2024,,,,,,,
U3482,2024,,,,,,,
U3483,2024,,,,,,,
U3484,2024,,,,,,,
U3485,2024,,,,,,,
U3486,2024,,,,,,,
U3487,2024,,,,,,,
U3488,2024,,,,,,,
U3489,2024,,,,,,,
U3490,2024,,,,,,,
U3491,2024,,,,,,,
U3492,2024,,,,,,,
U3493,2024,,,,,,,
U3494,2024,,,,,,,
U3495,2024,,,,,,,
U3496,2024,,,,,,,
U3497,2024,,,,,,,
U3498,2024,,,,,,,
U3499,2024,,,,,,,
U3500,2024,,,,,,,
U3501,2024,,,,,,,
U3502,2024,,,,,,,
U3503,2024,,,,,,,
U3504,2024,,,,,,,
U3505,2024,,,,,,,
U3506,2024,,,,,,,
U3507,2024,,,,,,,
U3508,2024,,,,,,,
U3509,2024,,,,,,,
U3510,2024,,,,,,,
U3511,2024,,,,,,,
U3512,2024,,,,,,,
U3513,2024,,,,,,,
U3514,2024,,,,,,,
U3515,2024,,,,,,,
U3516,2024,,,,,,,
U3517,2024,,,,,,,
U3518,2024,,,,,,,
U3519,2024,,,,,,,
U3520,2024,,,,,,,
U3521,2024,,,,,,,
U3522,2024,,,,,,,
U3523,2024,,,,,,,
U3524,2024,,,,,,,
U3525,2024,,,,,,,
U3526,2024,,,,,,,
U3527,2024,,,,,,,
U3528,2024,,,,,,,
U3529,2024,,,,,,,
U3530,2024,,,,,,,
